t,susceptible,exposed,infected,recovered,dead
158,0.6609232425689697,0.002701972611248493,0.003678839420899749,0.33225947618484497,0.0004364724736660719
159,0.6593228578567505,0.0020784405060112476,0.003845114726573229,0.334317147731781,0.0004364724736660719
160,0.6596969962120056,0.0018913807580247521,0.003699623979628086,0.33427557349205017,0.0004364724736660719
161,0.6602165699005127,0.0018705963157117367,0.003678839420899749,0.33379754424095154,0.0004364724736660719
162,0.6598632335662842,0.0018290275475010276,0.003658055095002055,0.3342132270336151,0.0004364724736660719
163,0.6579926609992981,0.0020368716213852167,0.0030345229897648096,0.33649951219558716,0.0004364724736660719
164,0.6561012864112854,0.001849811989814043,0.002556481631472707,0.33905598521232605,0.0004364724736660719
165,0.654521644115448,0.0017043211264535785,0.0024733440950512886,0.34086424112319946,0.0004364724736660719
166,0.652256190776825,0.0017458898946642876,0.0023070687893778086,0.3432544469833374,0.0004364724736660719
167,0.652069091796875,0.0017043211264535785,0.002369421999901533,0.34342071413993835,0.0004364724736660719
168,0.6529836058616638,0.001641967915929854,0.002327853348106146,0.34261012077331543,0.0004364724736660719
169,0.6527550220489502,0.0013094174209982157,0.002286284463480115,0.34321287274360657,0.0004364724736660719
170,0.6508635878562927,0.0010392202530056238,0.0021823623683303595,0.345478355884552,0.0004364724736660719
171,0.648265540599823,0.0008105917368084192,0.002244715578854084,0.34824270009994507,0.0004364724736660719
172,0.6478291153907776,0.0007690229685977101,0.0019329495262354612,0.3490324914455414,0.0004364724736660719
173,0.6479953527450562,0.0008313761791214347,0.0017458898946642876,0.34899091720581055,0.0004364724736660719
174,0.6491177082061768,0.0007066697580739856,0.0015172614948824048,0.34822189807891846,0.0004364724736660719
175,0.650260865688324,0.0005403945106081665,0.0013094174209982157,0.34745287895202637,0.0004364724736660719
176,0.6516950130462646,0.00041568808956071734,0.000997651368379593,0.34645524621009827,0.0004364724736660719
177,0.6517157554626465,0.00027019725530408323,0.0009352981578558683,0.34664228558540344,0.0004364724736660719
178,0.6529836058616638,0.0003325504658278078,0.0009145137737505138,0.3453328609466553,0.0004364724736660719
179,0.654376208782196,0.00027019725530408323,0.0008105917368084192,0.3441065847873688,0.0004364724736660719
180,0.6558310985565186,0.0002494128420948982,0.000602747721131891,0.3428803086280823,0.0004364724736660719
181,0.6575561761856079,0.00029098166851326823,0.0004364724736660719,0.34127992391586304,0.0004364724736660719
