t,susceptible,exposed,infected,recovered,dead
67,0.9733336567878723,0.004427078180015087,0.005071394611150026,0.017167918384075165,0.0
68,0.972710132598877,0.004676491022109985,0.005466298200190067,0.017147133126854897,0.0
69,0.972065806388855,0.004863550420850515,0.005674142390489578,0.01739654690027237,0.0
70,0.9711720943450928,0.0057157110422849655,0.00542472954839468,0.01768752746284008,0.0
71,0.9704654216766357,0.005840417463332415,0.005591004621237516,0.018103215843439102,0.0
72,0.9699665904045105,0.005798848811537027,0.005778064485639334,0.01845655031502247,0.0
73,0.9690936207771301,0.005902770906686783,0.006069045979529619,0.018934592604637146,0.0
74,0.968719482421875,0.005383160896599293,0.006505518686026335,0.019391849637031555,0.0
75,0.9678257703781128,0.005778064485639334,0.007170619443058968,0.019225573167204857,0.0
76,0.9666826128959656,0.006297674495726824,0.007149835117161274,0.019869890064001083,0.0
77,0.9660590887069702,0.006152183748781681,0.007295325864106417,0.02049342170357704,0.0
78,0.9652692675590515,0.006484733894467354,0.007025128696113825,0.021220875903964043,0.0
79,0.9652692675590515,0.00575728015974164,0.0072329724207520485,0.021740486845374107,0.0
80,0.9648951888084412,0.005216885358095169,0.007607091683894396,0.02228088118135929,0.0
81,0.964521050453186,0.00509217893704772,0.00764866080135107,0.0227381382137537,0.0
82,0.9637935757637024,0.005362376105040312,0.007607091683894396,0.023236963897943497,0.0
83,0.9625257253646851,0.0064431652426719666,0.007607091683894396,0.023424023762345314,0.0
84,0.961299479007721,0.0075655230320990086,0.0070459130220115185,0.02408912405371666,0.0
85,0.9597198367118835,0.008604743517935276,0.0064431652426719666,0.025232266634702682,0.0
86,0.9411593675613403,0.00935298204421997,0.006817284505814314,0.04264959692955017,2.0784404114237987e-05
87,0.9405774474143982,0.009249059483408928,0.0075655230320990086,0.042587243020534515,2.0784404114237987e-05
88,0.9295409321784973,0.009311413392424583,0.008854156360030174,0.052231207489967346,6.235321052372456e-05
89,0.9289589524269104,0.00972710084170103,0.009831023402512074,0.05142061412334442,6.235321052372456e-05
90,0.9226820468902588,0.01039220206439495,0.011078087612986565,0.05576455593109131,8.313761645695195e-05
91,0.9207698702812195,0.012138091959059238,0.011452206410467625,0.05555671080946922,8.313761645695195e-05
92,0.917569100856781,0.013613784685730934,0.011722403578460217,0.057011619210243225,8.313761645695195e-05
93,0.9156984686851501,0.01477771159261465,0.011992600746452808,0.057427309453487396,0.00010392202239017934
94,0.9099204540252686,0.015131046064198017,0.01286554615944624,0.06197909265756607,0.00010392202239017934
95,0.9067611694335938,0.014840064570307732,0.014237317256629467,0.06405753642320633,0.00010392202239017934
