t,susceptible,exposed,infected,recovered,dead
67,0.968012809753418,0.00424001831561327,0.004925903864204884,0.022821275517344475,0.0
68,0.9672645926475525,0.004489431157708168,0.005300023127347231,0.022945981472730637,0.0
69,0.9663916826248169,0.004676491022109985,0.005487082526087761,0.023444807156920433,0.0
70,0.9652485251426697,0.005570220295339823,0.005196101032197475,0.023985201492905617,0.0
71,0.9643132090568542,0.00561178894713521,0.005383160896599293,0.0246918722987175,0.0
72,0.9637312293052673,0.005487082526087761,0.005549435969442129,0.025232266634702682,0.0
73,0.9627543687820435,0.00561178894713521,0.005819633137434721,0.025814229622483253,0.0
74,0.9621724486351013,0.00509217893704772,0.006297674495726824,0.02643776126205921,0.0
75,0.9608837962150574,0.005570220295339823,0.006921206600964069,0.02662482112646103,0.0
76,0.9598029851913452,0.006048261653631926,0.00679650017991662,0.02735227532684803,0.0
77,0.9589924216270447,0.005881986580789089,0.006941990926861763,0.028183652088046074,0.0
78,0.9581610560417175,0.006131399422883987,0.006713362410664558,0.02899424359202385,0.0
79,0.957807719707489,0.005341591779142618,0.006921206600964069,0.029929541051387787,0.0
80,0.9572880864143372,0.004863550420850515,0.0072329724207520485,0.0306154265999794,0.0
81,0.956851601600647,0.004676491022109985,0.007336894515901804,0.031135037541389465,0.0
82,0.9558747410774231,0.004925903864204884,0.0072329724207520485,0.03196641430258751,0.0
83,0.9543159008026123,0.005985908210277557,0.007170619443058968,0.03252759203314781,0.0
84,0.9532558917999268,0.006879637949168682,0.006526303011924028,0.03333818539977074,0.0
85,0.9516139626502991,0.007856504991650581,0.005965123884379864,0.034564465284347534,0.0
86,0.9328871965408325,0.008438467979431152,0.00627689016982913,0.052376698702573776,2.0784404114237987e-05
87,0.9319934844970703,0.008189055137336254,0.007025128696113825,0.05277160182595253,2.0784404114237987e-05
88,0.9203749895095825,0.008396899327635765,0.008064349181950092,0.06310144811868668,6.235321052372456e-05
89,0.9191071391105652,0.008729449473321438,0.008958077989518642,0.06314302235841751,6.235321052372456e-05
90,0.9120612144470215,0.009477687999606133,0.010038867592811584,0.06833912432193756,8.313761645695195e-05
91,0.9098996520042419,0.010932596400380135,0.010288280434906483,0.06879637390375137,8.313761645695195e-05
92,0.9066157341003418,0.012242013588547707,0.010475339367985725,0.07058383524417877,8.313761645695195e-05
93,0.9046619534492493,0.0132396649569273,0.010807890444993973,0.07118658721446991,0.00010392202239017934
94,0.8984058499336243,0.01344750914722681,0.011660050600767136,0.07638268172740936,0.00010392202239017934
95,0.8945607542991638,0.013322803191840649,0.012782408855855465,0.07923015207052231,0.00010392202239017934
96,0.8897803425788879,0.013281234540045261,0.014528298750519753,0.08230624347925186,0.00010392202239017934
97,0.8843972086906433,0.013572216033935547,0.015650656074285507,0.08627606183290482,0.00010392202239017934
98,0.8845010995864868,0.012221229262650013,0.016378110274672508,0.08679567277431488,0.00010392202239017934
99,0.8825473785400391,0.011867894791066647,0.01662752404808998,0.08885332942008972,0.00010392202239017934
100,0.8800740242004395,0.011078087612986565,0.016876935958862305,0.09186706691980362,0.00010392202239017934
101,0.8747739791870117,0.010433770716190338,0.016980858519673347,0.09766591340303421,0.00014549083425663412
102,0.8689543604850769,0.011847110465168953,0.015359674580395222,0.10367260873317719,0.0001662752329139039
103,0.8638414144515991,0.012242013588547707,0.015047908760607243,0.10870243608951569,0.0001662752329139039
104,0.8618668913841248,0.012304367497563362,0.01463222038000822,0.11103028804063797,0.0001662752329139039
105,0.8599339127540588,0.013135743327438831,0.014133394695818424,0.1126306876540184,0.0001662752329139039
106,0.8569825291633606,0.013572216033935547,0.013634569011628628,0.11562363803386688,0.00018705963157117367
107,0.8533452749252319,0.014029473066329956,0.015068693086504936,0.11732795834541321,0.00022862844343762845
108,0.848959743976593,0.014819280244410038,0.015068693086504936,0.12088209390640259,0.00027019725530408323
109,0.8432024717330933,0.015733793377876282,0.01619105041027069,0.12456093728542328,0.0003117660526186228
110,0.836052656173706,0.01652360148727894,0.016773013398051262,0.13029742240905762,0.0003533348790369928
111,0.8338287472724915,0.01662752404808998,0.01725105568766594,0.13193939626216888,0.0003533348790369928
112,0.8333714604377747,0.016024775803089142,0.017645958811044693,0.13260449469089508,0.0003533348790369928
113,0.830440878868103,0.014881633222103119,0.01962047815322876,0.13468293845653534,0.00037411926314234734
114,0.8281545639038086,0.013696921989321709,0.020160872489213943,0.13761353492736816,0.00037411926314234734
115,0.8260345458984375,0.01338515616953373,0.020306363701820374,0.1398998200893402,0.00037411926314234734
116,0.8219400644302368,0.014798495918512344,0.01964126154780388,0.1432461142539978,0.00037411926314234734
117,0.8196122050285339,0.01508947741240263,0.019682830199599266,0.1452414095401764,0.00037411926314234734
118,0.8187808394432068,0.015733793377876282,0.01812400110065937,0.14698730409145355,0.00037411926314234734
119,0.8198408484458923,0.01411261036992073,0.017167918384075165,0.1485045701265335,0.00037411926314234734
120,0.820838451385498,0.01116122491657734,0.017812233418226242,0.14981397986412048,0.00037411926314234734
121,0.8212957382202148,0.008791803382337093,0.01874753274023533,0.15079085528850555,0.00037411926314234734
122,0.8209007978439331,0.006817284505814314,0.018976161256432533,0.15293164551258087,0.00037411926314234734
123,0.8191549181938171,0.0066510094329714775,0.017583606764674187,0.1562155783176422,0.00039490367635153234
124,0.8170973062515259,0.006734146736562252,0.015588303096592426,0.16016462445259094,0.00041568808956071734
125,0.8158086538314819,0.006360027473419905,0.012740839272737503,0.16467483341693878,0.00041568808956071734
126,0.8147071003913879,0.006089830305427313,0.01070396788418293,0.16808347404003143,0.00041568808956071734
127,0.8133144974708557,0.006048261653631926,0.008500820957124233,0.1717207431793213,0.00041568808956071734
128,0.8137925863265991,0.0062561058439314365,0.008209839463233948,0.17132584750652313,0.00041568808956071734
129,0.8125247359275818,0.006422380916774273,0.007939642295241356,0.17269761860370636,0.00041568808956071734
130,0.8116933107376099,0.00646394956856966,0.008001995272934437,0.17342506349086761,0.00041568808956071734
131,0.8100513815879822,0.006900422275066376,0.007731798104941845,0.17490075528621674,0.00041568808956071734
132,0.811360776424408,0.006900422275066376,0.007814936339855194,0.17350821197032928,0.00041568808956071734
133,0.8130027651786804,0.007627876475453377,0.007627876475453377,0.17132584750652313,0.00041568808956071734
134,0.8123584389686584,0.008064349181950092,0.00810591783374548,0.1710556447505951,0.00041568808956071734
135,0.8128780722618103,0.007627876475453377,0.008542390540242195,0.1705152541399002,0.0004364724736660719
136,0.8100929260253906,0.008189055137336254,0.008667096495628357,0.1726144701242447,0.0004364724736660719
137,0.8080352544784546,0.008085133507847786,0.00899964664131403,0.1744227260351181,0.0004572568868752569
138,0.8018622994422913,0.008791803382337093,0.009747885167598724,0.1790992170572281,0.0004988256841897964
139,0.8026313185691833,0.009955729357898235,0.009706316515803337,0.1772078275680542,0.0004988256841897964
140,0.8024027347564697,0.010807890444993973,0.009955729357898235,0.17633488774299622,0.0004988256841897964
141,0.8011972308158875,0.011971816420555115,0.01018435787409544,0.17614781856536865,0.0004988256841897964
142,0.7996383905410767,0.012470642104744911,0.010911812074482441,0.17648038268089294,0.0004988256841897964
143,0.7960842251777649,0.012761624529957771,0.011597697623074055,0.17905764281749725,0.0004988256841897964
144,0.7930497527122498,0.013821628876030445,0.013135743327438831,0.17949411273002625,0.0004988256841897964
145,0.7870638370513916,0.014590651728212833,0.0139671191573143,0.18385884165763855,0.0005196101265028119
146,0.7842994928359985,0.015006340108811855,0.01529732160270214,0.18483570218086243,0.000561178894713521
147,0.7862740159034729,0.013655353337526321,0.015567518770694733,0.18394197523593903,0.000561178894713521
148,0.7860245704650879,0.011244362220168114,0.017001641914248466,0.18516825139522552,0.000561178894713521
149,0.7855881452560425,0.009436119347810745,0.017749881371855736,0.18664394319057465,0.0005819633370265365
150,0.7691892385482788,0.007877289317548275,0.018331844359636307,0.20399892330169678,0.000602747721131891
151,0.7685864567756653,0.008085133507847786,0.016752230003476143,0.20595265924930573,0.0006235321052372456
152,0.7651570439338684,0.008043564856052399,0.015484381467103958,0.21069151163101196,0.0006235321052372456
153,0.766466498374939,0.007607091683894396,0.013364371843636036,0.21193857491016388,0.0006235321052372456
154,0.7676927447319031,0.007814936339855194,0.011618481948971748,0.21225033700466156,0.0006235321052372456
155,0.7675057053565979,0.008189055137336254,0.009831023402512074,0.21382994949817657,0.000644316547550261
156,0.7686488032341003,0.008438467979431152,0.00987259205430746,0.2123958319425583,0.000644316547550261
157,0.7683162689208984,0.008417683653533459,0.00972710084170103,0.21289464831352234,0.000644316547550261
158,0.7694802284240723,0.008230623789131641,0.009997298009693623,0.21164758503437042,0.000644316547550261
159,0.7690645456314087,0.007981210947036743,0.010142789222300053,0.21216720342636108,0.000644316547550261
160,0.7709766626358032,0.00802277959883213,0.010225926525890827,0.21010954678058624,0.0006651009316556156
161,0.7731590270996094,0.00848003663122654,0.010101220570504665,0.207594633102417,0.0006651009316556156
162,0.7744268774986267,0.00796042662113905,0.010620830580592155,0.20632678270339966,0.0006651009316556156
163,0.7746555209159851,0.007731798104941845,0.010309064760804176,0.20661775767803192,0.0006858853157609701
164,0.7733668684959412,0.00764866080135107,0.010059651918709278,0.20823894441127777,0.0006858853157609701
165,0.7730135321617126,0.007336894515901804,0.010142789222300053,0.2088209092617035,0.0006858853157609701
166,0.7723276615142822,0.007607091683894396,0.010163573548197746,0.20921580493450165,0.0006858853157609701
167,0.7738656997680664,0.0074408166110515594,0.00981023907661438,0.20819737017154694,0.0006858853157609701
168,0.776588499546051,0.00679650017991662,0.00972710084170103,0.20620207488536835,0.0006858853157609701
169,0.7787500619888306,0.005965123884379864,0.009456903673708439,0.2051420658826828,0.0006858853157609701
170,0.7794567346572876,0.005009041167795658,0.00929062906652689,0.20555776357650757,0.0006858853157609701
171,0.7791449427604675,0.00405295891687274,0.00929062906652689,0.2068255990743637,0.0006858853157609701
172,0.7805790901184082,0.0035541329998522997,0.008791803382337093,0.20638912916183472,0.0006858853157609701
173,0.7818469405174255,0.003699623979628086,0.0077733672223985195,0.20599423348903656,0.0006858853157609701
174,0.7850685119628906,0.0035125643480569124,0.006962775252759457,0.20377029478549957,0.0006858853157609701
175,0.7888305187225342,0.003450211137533188,0.005736495368182659,0.20129695534706116,0.0006858853157609701
176,0.792197585105896,0.003138445084914565,0.00490511953830719,0.19907301664352417,0.0006858853157609701
177,0.7946085333824158,0.002369421999901533,0.004676491022109985,0.1976596862077713,0.0006858853157609701
178,0.797165036201477,0.0020784405060112476,0.004510215483605862,0.1955396682024002,0.0007066697580739856
179,0.7998254299163818,0.0018082431051880121,0.004177665337920189,0.19348201155662537,0.0007066697580739856
180,0.8025066256523132,0.0014964770525693893,0.003990605473518372,0.1912996619939804,0.0007066697580739856
181,0.8054580092430115,0.001558830263093114,0.003491779789328575,0.18878474831581116,0.0007066697580739856
