day,counterfactual_cases,actual_cases
0,3.21903395652771,24.0
1,2.759171962738037,12.0
2,2.759171962738037,19.0
3,2.5292409658432007,10.0
4,3.4489649534225464,15.0
5,2.759171962738037,14.0
6,2.2993099689483643,13.0
7,3.4489649534225464,7.0
8,6.667998909950256,8.0
9,3.9088269472122192,16.0
10,3.9088269472122192,11.0
11,4.368688941001892,27.0
12,5.518343925476074,23.0
13,11.266618847846985,15.0
14,2.069378972053528,15.0
15,2.759171962738037,18.0
16,2.759171962738037,36.0
17,3.678895950317383,20.0
18,4.138757944107056,42.0
19,6.2081369161605835,39.0
20,2.9891029596328735,15.0
21,5.058481931686401,10.0
22,4.368688941001892,15.0
23,4.828550934791565,28.0
24,3.9088269472122192,23.0
25,5.978205919265747,19.0
26,3.4489649534225464,16.0
27,5.748274922370911,22.0
28,4.138757944107056,31.0
29,2.2993099689483643,32.0
30,2.759171962738037,31.0
31,3.21903395652771,23.0
32,1.3795859813690186,6.0
33,2.759171962738037,28.0
34,2.069378972053528,11.0
35,1.609516978263855,18.0
36,3.9088269472122192,17.0
37,2.069378972053528,41.0
38,1.609516978263855,36.0
39,1.1496549844741821,23.0
40,1.1496549844741821,37.0
41,1.609516978263855,20.0
42,1.609516978263855,21.0
43,3.4489649534225464,50.0
44,2.069378972053528,27.0
45,1.3795859813690186,66.0
46,1.3795859813690186,33.0
47,1.3795859813690186,0.0
48,1.609516978263855,0.0
49,2.5292409658432007,93.0
50,2.2993099689483643,24.0
51,1.609516978263855,46.0
52,1.609516978263855,49.0
53,0.45986199378967285,60.0
54,1.8394479751586914,29.0
55,1.609516978263855,30.0
56,0.22993099689483643,42.0
57,2.069378972053528,46.0
58,0.9197239875793457,39.0
59,0.6897929906845093,41.0
60,0.45986199378967285,33.0
61,0.0,8.0
62,0.6897929906845093,21.0
63,0.45986199378967285,15.0
64,0.6897929906845093,45.0
65,1.8394479751586914,61.0
66,0.45986199378967285,58.0
67,0.22993099689483643,49.0
68,0.6897929906845093,35.0
69,1.3795859813690186,45.0
70,2.759171962738037,19.0
71,1.609516978263855,46.0
72,1.3795859813690186,77.0
73,0.45986199378967285,69.0
74,1.3795859813690186,112.0
75,1.609516978263855,60.0
76,2.2993099689483643,39.0
77,0.45986199378967285,36.0
78,1.8394479751586914,46.0
79,0.9197239875793457,43.0
80,0.6897929906845093,44.0
81,2.069378972053528,28.0
82,1.609516978263855,39.0
83,1.1496549844741821,29.0
84,1.3795859813690186,29.0
85,1.8394479751586914,23.0
86,0.45986199378967285,42.0
87,1.609516978263855,37.0
88,3.4489649534225464,26.0
89,2.759171962738037,40.0
90,0.9197239875793457,17.0
91,1.3795859813690186,45.0
92,2.9891029596328735,36.0
93,2.2993099689483643,29.0
94,2.759171962738037,61.0
95,1.609516978263855,62.0
96,2.9891029596328735,0.0
97,3.4489649534225464,58.0
98,1.1496549844741821,7.0
99,1.1496549844741821,33.0
100,2.2993099689483643,28.0
101,1.3795859813690186,53.0
102,1.609516978263855,15.0
103,0.6897929906845093,20.0
104,0.22993099689483643,15.0
105,0.6897929906845093,5.0
106,0.45986199378967285,12.0
107,1.609516978263855,13.0
108,0.6897929906845093,9.0
109,0.6897929906845093,11.0
110,0.9197239875793457,12.0
111,0.45986199378967285,1.0
112,0.9197239875793457,6.0
113,0.22993099689483643,6.0
114,0.9197239875793457,8.0
115,0.6897929906845093,25.0
116,0.6897929906845093,5.0
117,0.9197239875793457,0.0
118,1.3795859813690186,9.0
119,0.6897929906845093,3.0
120,0.6897929906845093,11.0
121,0.45986199378967285,7.0
122,0.45986199378967285,1.0
123,0.9197239875793457,5.0
124,0.45986199378967285,3.0
125,0.6897929906845093,7.0
126,0.0,4.0
127,1.8394479751586914,5.0
128,0.22993099689483643,5.0
129,0.9197239875793457,5.0
130,0.9197239875793457,4.0
131,0.6897929906845093,0.0
132,0.0,0.0
133,0.45986199378967285,2.0
134,0.22993099689483643,3.0
135,0.6897929906845093,6.0
136,2.5292409658432007,6.0
137,0.9197239875793457,1.0
138,1.609516978263855,1.0
139,2.069378972053528,3.0
140,0.45986199378967285,43.0
141,4.368688941001892,2.0
142,1.3795859813690186,3.0
143,4.138757944107056,2.0
144,3.678895950317383,0.0
145,0.22993099689483643,2.0
146,2.9891029596328735,2.0
147,1.3795859813690186,5.0
148,3.21903395652771,0.0
149,5.058481931686401,10.0
150,2.2993099689483643,9.0
151,2.9891029596328735,5.0
152,1.609516978263855,1.0
153,3.4489649534225464,2.0
154,1.3795859813690186,3.0
155,4.138757944107056,3.0
156,2.9891029596328735,2.0
157,2.2993099689483643,3.0
158,2.2993099689483643,1.0
159,4.138757944107056,1.0
160,2.9891029596328735,3.0
161,1.609516978263855,1.0
162,0.6897929906845093,0.0
163,1.8394479751586914,0.0
164,2.5292409658432007,0.0
165,3.678895950317383,1.0
166,0.6897929906845093,3.0
167,1.1496549844741821,2.0
