day,counterfactual_cases,actual_cases
0,2.2993099689483643,24.0
1,4.828550934791565,12.0
2,6.43806791305542,19.0
3,5.288412928581238,10.0
4,7.357791900634766,15.0
5,6.43806791305542,14.0
6,10.576825857162476,13.0
7,5.518343925476074,7.0
8,11.496549844741821,8.0
9,15.40537679195404,16.0
10,11.726480841636658,11.0
11,18.394479751586914,27.0
12,17.47475576400757,23.0
13,23.91282367706299,15.0
14,10.116963863372803,15.0
15,11.956411838531494,18.0
16,11.266618847846985,36.0
17,17.93461775779724,20.0
18,16.09516978263855,42.0
19,12.87613582611084,39.0
20,14.945514798164368,15.0
21,24.602616667747498,10.0
22,23.452961683273315,15.0
23,24.602616667747498,28.0
24,26.671995639801025,23.0
25,28.051581621170044,19.0
26,28.511443614959717,16.0
27,38.858338475227356,22.0
28,22.073375701904297,31.0
29,25.06247866153717,32.0
30,21.613513708114624,31.0
31,19.544134736061096,23.0
32,18.854341745376587,6.0
33,28.051581621170044,28.0
34,27.1318576335907,11.0
35,26.44206464290619,18.0
36,23.91282367706299,17.0
37,23.22303068637848,41.0
38,24.602616667747498,36.0
39,27.1318576335907,23.0
40,33.33999454975128,37.0
41,28.511443614959717,20.0
42,35.40937352180481,21.0
43,34.94951152801514,50.0
44,30.120960593223572,27.0
45,34.7195805311203,66.0
46,44.37668240070343,33.0
47,49.895026326179504,0.0
48,49.66509532928467,0.0
49,28.28151261806488,93.0
50,38.16854548454285,24.0
51,41.15764844417572,46.0
52,45.296406388282776,49.0
53,44.146751403808594,60.0
54,39.548131465911865,29.0
55,40.00799345970154,30.0
56,30.120960593223572,42.0
57,29.6610985994339,46.0
58,27.59171962738037,39.0
59,29.201236605644226,41.0
60,17.47475576400757,33.0
61,20.233927726745605,8.0
62,22.303306698799133,21.0
63,58.172542214393616,15.0
64,47.59571635723114,45.0
65,43.68688941001892,61.0
66,37.47875249385834,58.0
67,29.431167602539062,49.0
68,55.87323224544525,35.0
69,61.391576170921326,45.0
70,73.11805701255798,19.0
71,70.58881604671478,46.0
72,80.01598691940308,77.0
73,89.90301978588104,69.0
74,96.11115670204163,112.0
75,103.00908660888672,60.0
76,113.35598146915436,39.0
77,65.30040311813354,36.0
78,70.12895405292511,46.0
79,72.65819501876831,43.0
80,75.18743598461151,44.0
81,73.11805701255798,28.0
82,78.40646994113922,39.0
83,76.79695296287537,29.0
84,71.9684020280838,29.0
85,78.8663319349289,23.0
86,76.79695296287537,42.0
87,83.69488286972046,37.0
88,77.0268839597702,26.0
89,94.50163972377777,40.0
90,94.73157072067261,17.0
91,91.28260576725006,45.0
92,89.90301978588104,36.0
93,88.75336480140686,29.0
94,100.93970763683319,61.0
95,104.84853458404541,62.0
96,116.8049464225769,0.0
97,104.38867259025574,58.0
98,52.88412928581238,7.0
99,52.88412928581238,33.0
100,52.424267292022705,28.0
101,54.72357726097107,53.0
102,59.78205919265747,15.0
103,53.34399127960205,20.0
104,39.7780624628067,15.0
105,30.120960593223572,5.0
106,17.47475576400757,12.0
107,17.47475576400757,13.0
108,19.31420373916626,9.0
109,13.795859813690186,11.0
110,13.335997819900513,12.0
111,12.416273832321167,1.0
112,31.50054657459259,6.0
113,17.014893770217896,6.0
114,18.394479751586914,8.0
115,15.175445795059204,25.0
116,17.014893770217896,5.0
117,17.244824767112732,0.0
118,14.255721807479858,9.0
119,18.62441074848175,3.0
120,14.945514798164368,11.0
121,19.084272742271423,7.0
122,20.233927726745605,1.0
123,12.87613582611084,5.0
124,7.587722897529602,3.0
125,14.025790810585022,7.0
126,16.325100779533386,4.0
127,12.416273832321167,5.0
128,8.737377882003784,5.0
129,11.036687850952148,5.0
130,8.737377882003784,4.0
131,13.795859813690186,0.0
132,9.197239875793457,0.0
133,13.56592881679535,2.0
134,15.40537679195404,3.0
135,11.726480841636658,6.0
136,10.116963863372803,6.0
137,11.726480841636658,1.0
138,7.127860903739929,1.0
139,14.945514798164368,3.0
140,18.394479751586914,43.0
141,15.865238785743713,2.0
142,12.416273832321167,3.0
143,11.036687850952148,2.0
144,14.715583801269531,0.0
145,11.496549844741821,2.0
146,17.014893770217896,2.0
147,15.175445795059204,5.0
148,16.325100779533386,0.0
149,10.806756854057312,10.0
150,10.34689486026764,9.0
151,10.116963863372803,5.0
152,14.485652804374695,1.0
153,13.335997819900513,2.0
154,8.96730887889862,3.0
155,9.65710186958313,3.0
156,11.496549844741821,2.0
157,8.737377882003784,3.0
158,7.587722897529602,1.0
159,10.116963863372803,1.0
160,8.96730887889862,3.0
161,4.5986199378967285,1.0
162,5.748274922370911,0.0
163,3.21903395652771,0.0
164,3.4489649534225464,0.0
165,3.21903395652771,1.0
166,2.759171962738037,3.0
167,2.759171962738037,2.0
