t,child_susceptible,child_exposed,child_infected,child_recovered,child_dead,adult_susceptible,adult_exposed,adult_infected,adult_recovered,adult_dead,elderly_susceptible,elderly_exposed,elderly_infected,elderly_recovered,elderly_dead
38,0.9904658377170563,0.0014655076306856548,0.001404212647563933,0.006664437746318678,0.0,0.9834705571333567,0.0026469962554983794,0.0026413953203397495,0.011241052579134703,0.0,0.9862911482652028,0.002163137747750928,0.002060772581414009,0.00948494147354116,0.0
39,0.9899977763493856,0.001476652173732873,0.0015713808204357823,0.006954195893680056,0.0,0.9828522165616354,0.002530497029268493,0.002845268933257709,0.011772020091302692,0.0,0.9857631584008535,0.0020796293237557014,0.002257421481287262,0.009899789770133793,0.0
40,0.9896188577016195,0.0015602362676872873,0.0014989412797149272,0.007321965896214048,0.0,0.982167778412501,0.0025450594383679952,0.0029505662775288024,0.012336593043679992,0.0,0.9851785937945048,0.002141587177175097,0.002375949567067437,0.010303863006023069,0.0
41,0.9892455140749613,0.0016103867174630674,0.0016326758205347383,0.007511423140143355,0.0,0.9814811110496521,0.002630193494648362,0.002985291974619031,0.012903406486536066,0.0,0.98462366660436,0.0022008512450459724,0.0024217445083195344,0.01075373103376478,0.0
42,0.9890393396218617,0.0014265017438447104,0.0017106876281710963,0.00782347034352521,0.0,0.9810834447542827,0.0023871134083795673,0.00311075266993915,0.013418691527719299,0.0,0.9843515992164612,0.0019395506630341213,0.0025160282306994,0.011192823643796146,0.0
43,0.9888554592927297,0.001142315851272239,0.001933578546352995,0.008068650448694824,0.0,0.9806600113709768,0.0021922012800738837,0.0032653381349518895,0.013882447825744748,0.0,0.984033727645874,0.0017294326763173254,0.0026911265566013755,0.011545714122864108,0.0
44,0.9886492848396301,0.0009695754027537381,0.0018555667042771044,0.008525576752920946,0.0,0.9801996191342671,0.001968164370434048,0.003214929832999284,0.014617289028440913,0.0,0.9836808343728384,0.0014977641238753372,0.002664188343139055,0.012157211390634378,0.0
45,0.9884876887003581,0.0007578290450813559,0.0019335785245251222,0.008820907158466677,0.0,0.9798714061578114,0.0016097052895929665,0.003231732582207769,0.015287159336730837,0.0,0.9834330002466838,0.0011906686040068356,0.0026965141820255666,0.012679812482868631,0.0
46,0.9883483787377675,0.0006909617766117056,0.0018165607960933508,0.009144098847173154,0.0,0.9794804573059082,0.001602984177103887,0.0030278589964533847,0.015888698554287355,0.0,0.9831312954425812,0.0012203006238754217,0.0024729270973087598,0.013175475465444227,0.0
47,0.9881812115510304,0.0006742449550074525,0.001610386724739025,0.00953415803766499,0.0,0.9791051983833313,0.0015548162414537122,0.0028105431663182872,0.01652944404631853,0.0,0.982794564962387,0.0012391573657320502,0.002257421447817857,0.013708851851212482,0.0
48,0.9880251864592234,0.0006240945125076299,0.001348489925051884,0.010002228850498795,0.0,0.9787803451220195,0.0014192739118395062,0.002652597149911647,0.01714778603054583,0.0,0.982519805431366,0.0011610365836531855,0.0020823231515047762,0.014236840644540887,0.0
49,0.9878803054491679,0.0006073776957540151,0.0011311713024042547,0.01038114344701171,0.0,0.9783972322940826,0.0014741629517326753,0.002296378447984656,0.017832218933229647,0.0,0.9822746614615122,0.001158342755419047,0.0017455955933352622,0.014821399678476154,0.0
50,0.9876908520857494,0.0006575281503804338,0.000897135858637436,0.010754485645641883,0.0,0.9780791064103445,0.001401350942614954,0.002000649735176315,0.018518891961624224,0.0,0.9820753157138824,0.0010559775837464258,0.0014923764853544224,0.015376326822054883,0.0
51,0.9875404000282287,0.0006408113307164361,0.0008581299494835548,0.010960659741734465,0.0,0.9777822573979695,0.0013229380225917946,0.001978246022675497,0.01891655751193563,0.0,0.9818301757176717,0.0009643876925110817,0.0015570281645826375,0.015648402591856816,0.0
52,0.9873676598072052,0.0006575281474700508,0.0008302685950184241,0.011144544680913289,0.0,0.977440603574117,0.001339740798478791,0.0018796697724610568,0.019339987356215716,0.0,0.9815581063429515,0.0009616938700977092,0.0015139270268264226,0.015966273355297746,0.0
53,0.9871670583883921,0.0007132508714372913,0.000768973597829851,0.011350718839094043,0.0,0.9771459956963857,0.001251246201475927,0.0018023770418949426,0.019800383069862922,0.0,0.9813237408796947,0.0009509185818994107,0.0014061742224536526,0.016319163679145276,0.0
54,0.9870388905207316,0.0006519558713383352,0.0007968349566605563,0.011512314761057496,0.0,0.9768469015757243,0.001232203077718926,0.0017922953794671534,0.020128597334648172,0.0,0.9811297913392385,0.0009455309506544533,0.0013576854718849063,0.01656699520535767,0.0
55,0.986921880642573,0.0006185222354057866,0.0008079795026181576,0.011651621495063106,0.0,0.9765478094418844,0.0012344434391707182,0.0016981998540965529,0.020519541498894494,0.0,0.9809519946575165,0.0008781854397966526,0.0013011152419494464,0.016868703175957005,0.0
56,0.9867101311683655,0.0006575281416492847,0.0008135517714739156,0.011818789613122741,0.0,0.9762364049752553,0.0012041984528574782,0.0016645943377322206,0.020894803432747723,0.0,0.9807337959607442,0.0008243090254836716,0.0012364635457439968,0.017205430738007028,0.0
57,0.9865095317363739,0.0006575281503804338,0.0008581299494835548,0.011974813199291627,0.0,0.9759104351202647,0.0012355636276576358,0.0016343493363820017,0.021219656988978385,0.0,0.9804859677950541,0.0008377781331849594,0.001196056241072559,0.017480200451488296,0.0
58,0.9863200724124909,0.0007188231432034323,0.0008414131317598124,0.01211969240879019,0.0,0.9756191770235697,0.0012277223358978517,0.0015503354976923827,0.021602760177726547,0.0,0.9802246669928233,0.0009051236391921217,0.0011448736559638443,0.017725338212524852,0.0
59,0.9861974875132243,0.0007243954115741265,0.0007689735910389572,0.01230914966824154,0.0,0.975349215666453,0.0011985975371014016,0.001531292360353594,0.021920892394458255,0.0,0.9799741367499034,0.000977856792936412,0.0011233230882983964,0.01792468091783424,0.0
60,0.9859968841075897,0.0007132508656165252,0.000830268598413871,0.01245960098070403,0.0,0.9750501255194346,0.0011862755098263733,0.0015458547578115637,0.022217741546531517,0.0,0.9797478596369426,0.0009859382504752527,0.001096384890358119,0.018169818492606283,0.0
61,0.9858241379261017,0.0006853895077559476,0.0008581299533640655,0.012632341496646405,0.0,0.9747286339600881,0.001181794771400746,0.00153017219126923,0.022559397915999094,0.0,0.9795269687970479,0.0009590000496245921,0.001072140499309171,0.01844189432449639,0.0
62,0.9856458346048991,0.0006742449651937932,0.0008469854054662089,0.012832943303510546,0.0,0.9744250615437825,0.0011941167952803273,0.0015268116413305203,0.022854006119693317,0.0,0.9792602737744649,0.0009643876862052517,0.0010990787054955338,0.018676256683344643,0.0
