day,counterfactual_cases,actual_cases
0,2.9891029596328735,24.0
1,5.978205919265747,12.0
2,6.897929906845093,19.0
3,5.518343925476074,10.0
4,8.047584891319275,15.0
5,12.646204829216003,14.0
6,10.34689486026764,13.0
7,10.576825857162476,7.0
8,10.116963863372803,8.0
9,15.635307788848877,16.0
10,18.394479751586914,11.0
11,21.84344470500946,27.0
12,23.452961683273315,23.0
13,22.993099689483643,15.0
14,10.806756854057312,15.0
15,15.40537679195404,18.0
16,11.726480841636658,36.0
17,20.00399672985077,20.0
18,19.31420373916626,42.0
19,17.014893770217896,39.0
20,20.233927726745605,15.0
21,26.671995639801025,10.0
22,26.44206464290619,15.0
23,23.22303068637848,28.0
24,25.75227165222168,23.0
25,30.580822587013245,19.0
26,36.329097509384155,16.0
27,39.08826947212219,22.0
28,23.91282367706299,31.0
29,23.22303068637848,32.0
30,27.1318576335907,31.0
31,20.463858723640442,23.0
32,21.613513708114624,6.0
33,27.59171962738037,28.0
34,21.383582711219788,11.0
35,31.960408568382263,18.0
36,26.671995639801025,17.0
37,25.982202649116516,41.0
38,24.37268567085266,36.0
39,32.88013255596161,23.0
40,34.25971853733063,37.0
41,30.120960593223572,20.0
42,35.86923551559448,21.0
43,33.33999454975128,50.0
44,40.69778645038605,27.0
45,41.15764844417572,66.0
46,33.110063552856445,33.0
47,52.88412928581238,0.0
48,48.515440344810486,0.0
49,35.639304518699646,93.0
50,40.69778645038605,24.0
51,39.31820046901703,46.0
52,41.84744143486023,49.0
53,41.61751043796539,60.0
54,49.895026326179504,29.0
55,46.21613037586212,30.0
56,29.891029596328735,42.0
57,27.361788630485535,46.0
58,29.431167602539062,39.0
59,28.28151261806488,41.0
60,17.704686760902405,33.0
61,25.982202649116516,8.0
62,25.522340655326843,21.0
63,57.94261121749878,15.0
64,44.8365443944931,45.0
65,39.548131465911865,61.0
66,38.16854548454285,58.0
67,27.821650624275208,49.0
68,56.333094239234924,35.0
69,58.862335205078125,45.0
70,72.88812601566315,19.0
71,74.03778100013733,46.0
72,74.497642993927,77.0
73,72.88812601566315,69.0
74,86.68398582935333,112.0
75,99.56012165546417,60.0
76,100.24991464614868,39.0
77,54.72357726097107,36.0
78,62.771162152290344,46.0
79,69.66909205913544,43.0
80,64.61061012744904,44.0
81,72.88812601566315,28.0
82,64.15074813365936,39.0
83,59.3221971988678,29.0
84,65.76026511192322,29.0
85,67.13985109329224,23.0
86,65.76026511192322,42.0
87,72.88812601566315,37.0
88,67.13985109329224,26.0
89,76.79695296287537,40.0
90,62.771162152290344,17.0
91,80.47584891319275,45.0
92,65.99019610881805,36.0
93,79.32619392871857,29.0
94,78.63640093803406,61.0
95,70.35888504981995,62.0
96,77.71667695045471,0.0
97,83.9248138666153,58.0
98,35.40937352180481,7.0
99,33.110063552856445,33.0
100,34.7195805311203,28.0
101,38.39847648143768,53.0
102,41.84744143486023,15.0
103,26.44206464290619,20.0
104,28.97130560874939,15.0
105,18.394479751586914,5.0
106,11.726480841636658,12.0
107,13.56592881679535,13.0
108,11.036687850952148,9.0
109,10.34689486026764,11.0
110,8.96730887889862,12.0
111,4.368688941001892,1.0
112,17.244824767112732,6.0
113,11.956411838531494,6.0
114,11.956411838531494,8.0
115,11.036687850952148,25.0
116,7.8176538944244385,5.0
117,8.277515888214111,0.0
118,8.277515888214111,9.0
119,7.127860903739929,3.0
120,11.726480841636658,11.0
121,6.43806791305542,7.0
122,6.667998909950256,1.0
123,5.978205919265747,5.0
124,7.127860903739929,3.0
125,5.288412928581238,7.0
126,3.4489649534225464,4.0
127,5.518343925476074,5.0
128,4.368688941001892,5.0
129,4.138757944107056,5.0
130,3.4489649534225464,4.0
131,2.2993099689483643,0.0
132,3.9088269472122192,0.0
133,4.368688941001892,2.0
134,3.21903395652771,3.0
135,3.21903395652771,6.0
136,2.069378972053528,6.0
137,4.138757944107056,1.0
138,2.759171962738037,1.0
139,4.5986199378967285,3.0
140,4.5986199378967285,43.0
141,3.4489649534225464,2.0
142,2.759171962738037,3.0
143,2.9891029596328735,2.0
144,2.5292409658432007,0.0
145,3.21903395652771,2.0
146,3.21903395652771,2.0
147,5.518343925476074,5.0
148,2.069378972053528,0.0
149,1.1496549844741821,10.0
150,3.21903395652771,9.0
151,1.609516978263855,5.0
152,1.3795859813690186,1.0
153,1.3795859813690186,2.0
154,1.3795859813690186,3.0
155,1.3795859813690186,3.0
156,1.609516978263855,2.0
157,0.6897929906845093,3.0
158,0.45986199378967285,1.0
159,1.609516978263855,1.0
160,0.9197239875793457,3.0
161,0.0,1.0
162,0.0,0.0
163,0.22993099689483643,0.0
164,0.22993099689483643,0.0
165,0.45986199378967285,1.0
166,0.6897929906845093,3.0
167,0.6897929906845093,2.0
