day,counterfactual_cases,actual_cases
0,3.678895950317383,24.0
1,5.978205919265747,12.0
2,4.138757944107056,19.0
3,7.357791900634766,10.0
4,4.5986199378967285,15.0
5,5.978205919265747,14.0
6,9.197239875793457,13.0
7,13.795859813690186,7.0
8,9.427170872688293,8.0
9,11.496549844741821,16.0
10,16.09516978263855,11.0
11,17.704686760902405,27.0
12,21.383582711219788,23.0
13,26.671995639801025,15.0
14,8.277515888214111,15.0
15,12.416273832321167,18.0
16,14.025790810585022,36.0
17,18.394479751586914,20.0
18,21.383582711219788,42.0
19,19.084272742271423,39.0
20,19.544134736061096,15.0
21,27.821650624275208,10.0
22,28.97130560874939,15.0
23,28.97130560874939,28.0
24,30.81075358390808,23.0
25,32.65020155906677,19.0
26,38.39847648143768,16.0
27,40.237924456596375,22.0
28,25.522340655326843,31.0
29,23.452961683273315,32.0
30,29.201236605644226,31.0
31,19.544134736061096,23.0
32,24.37268567085266,6.0
33,24.832547664642334,28.0
34,20.923720717430115,11.0
35,39.31820046901703,18.0
36,28.511443614959717,17.0
37,22.073375701904297,41.0
38,22.763168692588806,36.0
39,28.051581621170044,23.0
40,34.7195805311203,37.0
41,36.329097509384155,20.0
42,36.55902850627899,21.0
43,31.960408568382263,50.0
44,34.02978754043579,27.0
45,35.639304518699646,66.0
46,43.68688941001892,33.0
47,48.74537134170532,0.0
48,43.68688941001892,0.0
49,36.09916651248932,93.0
50,34.94951152801514,24.0
51,40.69778645038605,46.0
52,39.7780624628067,49.0
53,40.69778645038605,60.0
54,47.59571635723114,29.0
55,45.75626838207245,30.0
56,26.671995639801025,42.0
57,30.580822587013245,46.0
58,32.420270562171936,39.0
59,24.602616667747498,41.0
60,17.93461775779724,33.0
61,26.44206464290619,8.0
62,19.31420373916626,21.0
63,51.04468131065369,15.0
64,44.60661339759827,45.0
65,40.69778645038605,61.0
66,28.741374611854553,58.0
67,25.292409658432007,49.0
68,48.74537134170532,35.0
69,51.96440529823303,45.0
70,71.9684020280838,19.0
71,68.28950607776642,46.0
72,60.241921186447144,77.0
73,63.46095514297485,69.0
74,63.00109314918518,112.0
75,88.52343380451202,60.0
76,91.74246776103973,39.0
77,45.986199378967285,36.0
78,56.56302523612976,46.0
79,53.114060282707214,43.0
80,58.172542214393616,44.0
81,63.23102414608002,28.0
82,56.56302523612976,39.0
83,49.43516433238983,29.0
84,55.18343925476074,29.0
85,58.63240420818329,23.0
86,50.584819316864014,42.0
87,54.72357726097107,37.0
88,54.72357726097107,26.0
89,69.89902305603027,40.0
90,59.552128195762634,17.0
91,54.2637152671814,45.0
92,55.87323224544525,36.0
93,57.71268022060394,29.0
94,57.25281822681427,61.0
95,56.333094239234924,62.0
96,63.920817136764526,0.0
97,59.3221971988678,58.0
98,32.420270562171936,7.0
99,28.741374611854553,33.0
100,32.420270562171936,28.0
101,35.86923551559448,53.0
102,28.97130560874939,15.0
103,25.522340655326843,20.0
104,17.93461775779724,15.0
105,9.887032866477966,5.0
106,9.887032866477966,12.0
107,8.507446885108948,13.0
108,6.897929906845093,9.0
109,10.116963863372803,11.0
110,6.667998909950256,12.0
111,4.828550934791565,1.0
112,11.266618847846985,6.0
113,5.978205919265747,6.0
114,8.737377882003784,8.0
115,7.587722897529602,25.0
116,6.2081369161605835,5.0
117,5.748274922370911,0.0
118,6.897929906845093,9.0
119,7.357791900634766,3.0
120,6.667998909950256,11.0
121,4.368688941001892,7.0
122,4.828550934791565,1.0
123,5.288412928581238,5.0
124,7.127860903739929,3.0
125,4.368688941001892,7.0
126,2.9891029596328735,4.0
127,5.978205919265747,5.0
128,5.058481931686401,5.0
129,3.4489649534225464,5.0
130,2.2993099689483643,4.0
131,3.21903395652771,0.0
132,3.678895950317383,0.0
133,6.2081369161605835,2.0
134,5.058481931686401,3.0
135,1.609516978263855,6.0
136,2.069378972053528,6.0
137,3.4489649534225464,1.0
138,2.069378972053528,1.0
139,2.069378972053528,3.0
140,2.759171962738037,43.0
141,3.9088269472122192,2.0
142,4.368688941001892,3.0
143,5.748274922370911,2.0
144,1.3795859813690186,0.0
145,1.8394479751586914,2.0
146,1.1496549844741821,2.0
147,2.2993099689483643,5.0
148,1.8394479751586914,0.0
149,1.3795859813690186,10.0
150,1.609516978263855,9.0
151,0.6897929906845093,5.0
152,0.6897929906845093,1.0
153,1.1496549844741821,2.0
154,0.6897929906845093,3.0
155,0.45986199378967285,3.0
156,0.45986199378967285,2.0
157,0.45986199378967285,3.0
158,0.22993099689483643,1.0
159,0.22993099689483643,1.0
160,0.0,3.0
161,0.0,1.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.22993099689483643,1.0
166,0.0,3.0
167,0.0,2.0
