day,counterfactual_cases,actual_cases
0,0.6897929906845093,24.0
1,0.9197239875793457,12.0
2,2.9891029596328735,19.0
3,2.759171962738037,10.0
4,2.9891029596328735,15.0
5,3.678895950317383,14.0
6,3.4489649534225464,13.0
7,2.5292409658432007,7.0
8,2.2993099689483643,8.0
9,2.5292409658432007,16.0
10,6.667998909950256,11.0
11,3.4489649534225464,27.0
12,5.978205919265747,23.0
13,6.667998909950256,15.0
14,1.3795859813690186,15.0
15,1.8394479751586914,18.0
16,3.9088269472122192,36.0
17,2.9891029596328735,20.0
18,3.21903395652771,42.0
19,2.9891029596328735,39.0
20,3.678895950317383,15.0
21,4.138757944107056,10.0
22,2.759171962738037,15.0
23,3.21903395652771,28.0
24,2.9891029596328735,23.0
25,5.288412928581238,19.0
26,5.978205919265747,16.0
27,3.678895950317383,22.0
28,2.5292409658432007,31.0
29,3.21903395652771,32.0
30,4.368688941001892,31.0
31,0.9197239875793457,23.0
32,3.21903395652771,6.0
33,2.5292409658432007,28.0
34,2.2993099689483643,11.0
35,2.2993099689483643,18.0
36,2.5292409658432007,17.0
37,1.1496549844741821,41.0
38,2.5292409658432007,36.0
39,2.069378972053528,23.0
40,1.8394479751586914,37.0
41,3.21903395652771,20.0
42,2.069378972053528,21.0
43,0.9197239875793457,50.0
44,1.1496549844741821,27.0
45,2.5292409658432007,66.0
46,1.8394479751586914,33.0
47,2.2993099689483643,0.0
48,1.1496549844741821,0.0
49,1.609516978263855,93.0
50,2.2993099689483643,24.0
51,2.069378972053528,46.0
52,3.9088269472122192,49.0
53,1.1496549844741821,60.0
54,0.9197239875793457,29.0
55,1.3795859813690186,30.0
56,1.8394479751586914,42.0
57,1.8394479751586914,46.0
58,1.3795859813690186,39.0
59,0.45986199378967285,41.0
60,0.6897929906845093,33.0
61,0.6897929906845093,8.0
62,0.45986199378967285,21.0
63,2.069378972053528,15.0
64,3.9088269472122192,45.0
65,0.6897929906845093,61.0
66,0.9197239875793457,58.0
67,0.9197239875793457,49.0
68,2.069378972053528,35.0
69,2.2993099689483643,45.0
70,1.8394479751586914,19.0
71,1.609516978263855,46.0
72,0.9197239875793457,77.0
73,2.2993099689483643,69.0
74,1.3795859813690186,112.0
75,1.3795859813690186,60.0
76,5.748274922370911,39.0
77,1.609516978263855,36.0
78,1.609516978263855,46.0
79,2.5292409658432007,43.0
80,2.5292409658432007,44.0
81,2.5292409658432007,28.0
82,3.21903395652771,39.0
83,2.759171962738037,29.0
84,0.6897929906845093,29.0
85,5.518343925476074,23.0
86,2.759171962738037,42.0
87,1.3795859813690186,37.0
88,3.678895950317383,26.0
89,3.9088269472122192,40.0
90,3.4489649534225464,17.0
91,3.9088269472122192,45.0
92,5.748274922370911,36.0
93,4.368688941001892,29.0
94,4.828550934791565,61.0
95,3.678895950317383,62.0
96,8.047584891319275,0.0
97,3.4489649534225464,58.0
98,2.2993099689483643,7.0
99,2.069378972053528,33.0
100,4.828550934791565,28.0
101,3.21903395652771,53.0
102,2.9891029596328735,15.0
103,5.288412928581238,20.0
104,2.2993099689483643,15.0
105,1.3795859813690186,5.0
106,1.3795859813690186,12.0
107,0.9197239875793457,13.0
108,1.1496549844741821,9.0
109,2.759171962738037,11.0
110,0.9197239875793457,12.0
111,0.6897929906845093,1.0
112,1.8394479751586914,6.0
113,1.1496549844741821,6.0
114,1.3795859813690186,8.0
115,2.9891029596328735,25.0
116,2.069378972053528,5.0
117,2.069378972053528,0.0
118,0.45986199378967285,9.0
119,1.609516978263855,3.0
120,2.2993099689483643,11.0
121,3.9088269472122192,7.0
122,3.678895950317383,1.0
123,1.1496549844741821,5.0
124,5.978205919265747,3.0
125,0.45986199378967285,7.0
126,2.759171962738037,4.0
127,2.9891029596328735,5.0
128,2.759171962738037,5.0
129,1.3795859813690186,5.0
130,1.609516978263855,4.0
131,2.759171962738037,0.0
132,4.368688941001892,0.0
133,6.43806791305542,2.0
134,3.4489649534225464,3.0
135,2.759171962738037,6.0
136,3.678895950317383,6.0
137,3.9088269472122192,1.0
138,6.667998909950256,1.0
139,2.759171962738037,3.0
140,10.576825857162476,43.0
141,5.518343925476074,2.0
142,6.897929906845093,3.0
143,8.047584891319275,2.0
144,7.127860903739929,0.0
145,4.828550934791565,2.0
146,7.587722897529602,2.0
147,8.047584891319275,5.0
148,8.507446885108948,0.0
149,6.667998909950256,10.0
150,10.34689486026764,9.0
151,5.978205919265747,5.0
152,9.197239875793457,1.0
153,7.357791900634766,2.0
154,7.587722897529602,3.0
155,6.897929906845093,3.0
156,12.18634283542633,2.0
157,7.587722897529602,3.0
158,10.806756854057312,1.0
159,6.43806791305542,1.0
160,10.116963863372803,3.0
161,4.368688941001892,1.0
162,3.4489649534225464,0.0
163,4.138757944107056,0.0
164,4.368688941001892,0.0
165,4.828550934791565,1.0
166,5.288412928581238,3.0
167,3.4489649534225464,2.0
