t,child_susceptible,child_exposed,child_infected,child_recovered,child_dead,adult_susceptible,adult_exposed,adult_infected,adult_recovered,adult_dead,elderly_susceptible,elderly_exposed,elderly_infected,elderly_recovered,elderly_dead
10,0.9989802777767182,0.00029533043464956185,0.00034548088733572514,0.00037891451890269913,0.0,0.9983925362428029,0.0006306639338921134,0.0005533711984753609,0.0004234297899529338,0.0,0.9986180643240611,0.0005064382261480205,0.00046872474000944446,0.00040676687446345263,0.0
11,0.9988521138827006,0.0004067758845242982,0.0002897581619132931,0.00045135406010861817,0.0,0.9981886625289917,0.0007247594456809263,0.0005544913835668316,0.0005320876972594609,0.0,0.9984537462393442,0.0005791713769819277,0.0004660309214765827,0.0005010505885972331,0.0
12,0.9987350920836131,0.00045692633527020615,0.0002786136149855641,0.0005293658769611891,0.0,0.9979892651240031,0.0007762879385457684,0.0005567317518095175,0.000677711689301456,0.0,0.9983001987139384,0.0006195786821384294,0.0004875814823511367,0.0005926404764371303,0.0
13,0.998634789387385,0.0004736431554192677,0.0002786136140154364,0.0006129499660649647,0.0,0.997827963034312,0.0007841292322458078,0.0005802556285440611,0.0008076531084952876,0.0,0.998154737552007,0.0006195786777728547,0.0005064382314837227,0.0007192500299424865,0.0
14,0.99847318927447,0.000507076786016114,0.00031761952462450914,0.0007021063254796899,0.0,0.997581523656845,0.0008110136569788059,0.0006777116912417113,0.0009297532359293352,0.0,0.9979553918043772,0.000662679804857665,0.0005630084560834803,0.0008189213922984588,0.0
15,0.9983060320218404,0.0005460826975953144,0.0004234927007928491,0.0007243954173948926,0.0,0.9972813129425049,0.0009073495370103046,0.0008345375390490517,0.000976800987458167,0.0,0.9977156380812328,0.0007381067810153278,0.000670761270642591,0.0008754916096222586,0.0
16,0.9980998555819194,0.0006352390502191459,0.0005237936066502395,0.0007411122326933158,0.0,0.9969609340031942,0.0010283294754723708,0.000924152306591471,0.0010865790750055264,0.0,0.9974381784598033,0.0008620225174430137,0.0007327191347333913,0.0009670815023127943,0.0
17,0.9978546738624573,0.0007801181360264309,0.0005572272411275965,0.0008079795079538599,0.0,0.9965352714061737,0.0012926930367636183,0.0009375945170177147,0.0012344434449914842,0.0,0.997077202796936,0.0010775281383151498,0.0007650449842913076,0.0010802219592733308,0.0
18,0.9975872059663137,0.0008859913121947708,0.0006352390574951035,0.0008915635922069971,0.0,0.9961286425590515,0.0014528794476063923,0.0010305698485656952,0.001387908742375051,0.0,0.9967458685239156,0.0012095253497439748,0.0008189213840523735,0.0012256882677320392,0.0
19,0.9973253091176351,0.0009807199399801902,0.0006742449642236655,0.0010197258491340714,0.0,0.995678323507309,0.0016029841848649085,0.0011112231334360937,0.0016074649252307911,0.0,0.9963444868723551,0.001371154565034279,0.0009024298133833024,0.0013819298435313006,0.0
20,0.997080131371816,0.0010197258525295183,0.0007522567757405341,0.0011478881123669757,0.0,0.9951955278714498,0.0017654109513387084,0.0012277223334725325,0.001811338491582622,0.0,0.9959269444147746,0.0015112332184799016,0.0010155702737392857,0.0015462528894810627,0.0
21,0.9968962470690409,0.0009584308534006899,0.0008804190452792682,0.0012649058437091299,0.0,0.994756414492925,0.0017788531472130368,0.0014539996220264584,0.0020107313757762313,0.0,0.9956009944279989,0.0014762135586352087,0.0012229944545348796,0.0016998006438370794,0.0
22,0.9965953389803569,0.0009918644966091961,0.0010475872196063088,0.0013652067510217117,0.0,0.994171682993571,0.0019569624894453836,0.001699320065866535,0.0021720379474572836,0.0,0.9951618989308675,0.0015839663644631704,0.0014088680531131105,0.0018452669299828508,0.0
23,0.9962721486886342,0.0010531594889471307,0.001147888117217614,0.001526802624478781,0.0,0.9935342947642009,0.0021440333550951135,0.0019031936555014303,0.0024184785744485755,0.0,0.994736272096634,0.0016082107574523737,0.001610904576955363,0.0020446096527545403,0.0
24,0.9958263715108235,0.0012537612885353156,0.001225899939405887,0.0016939708002610132,0.0,0.9928364157676697,0.00235910879370446,0.0020857837283983828,0.0027186880470253527,0.0,0.9941328585147857,0.0017940843516650298,0.0017886967087785402,0.002284359677772348,0.0
25,0.9954307357470195,0.0014655076525135276,0.0012036108508861312,0.0019001448895627012,0.0,0.9921923100948333,0.002564102556789294,0.0022045233228709547,0.0030390608318460483,0.0,0.9935348292191823,0.0020661602068382007,0.0018371854811751595,0.002561823154489199,0.0
26,0.9949738144874573,0.0016215312721518178,0.001259333574368308,0.0021453248841377596,0.0,0.9914182623227438,0.002753413775159667,0.0023635895107872785,0.003464730999742945,0.0,0.9928667664527893,0.0022951349480232843,0.0019153062845968332,0.0029227951114686825,0.0
27,0.9945503155390422,0.0017218321794644,0.0013150562886342716,0.0024127939560761053,0.0,0.9905265907446543,0.0030076956803289554,0.0025943475620200237,0.003871357999742031,0.0,0.9922337194283803,0.002502559123483176,0.002009590012797465,0.003254134999588132,0.0
28,0.9943441430727641,0.0014822244508347164,0.0014989412869908848,0.00267469075624831,0.0,0.9901524603366851,0.0026839623402338474,0.002841908344998956,0.0043216722047266865,0.0,0.9919400890668233,0.002192769771985089,0.0022116265279085684,0.0036555142180683714,0.0
29,0.994048810005188,0.0013819235503130282,0.0016493926368032893,0.002919870706197495,0.0,0.9896987835566203,0.0024935309367720036,0.003003214932202051,0.004804471756021182,0.0,0.9916303018728893,0.0019045310036744922,0.002392112488936012,0.004073056365208079,0.0
30,0.9937256177266439,0.0012481890080380253,0.0019224339863285421,0.003103755726867045,0.0,0.9892876803874969,0.0021305911359377205,0.0033381501173910997,0.005243584156657258,0.0,0.9912962655226389,0.0015704972766494999,0.0027342276744699726,0.004399008684170743,0.0
31,0.9934302926063537,0.0011200267617823556,0.0020450239651836457,0.003404658429402237,0.0,0.9888127108414968,0.0017138824429518233,0.003645080719919254,0.005828320498888691,0.0,0.9908167719841003,0.001416949517442845,0.0029281827446538955,0.004838101387334367,0.0
32,0.9931516766548156,0.0011924662855259764,0.0019280062454830234,0.0037278501976591846,0.0,0.9883175949255626,0.0018348624076073368,0.0033818373883453506,0.006465705554001033,0.0,0.9904153843720754,0.0015247023286065087,0.0027961855482620496,0.005263725035668661,0.0
33,0.9929510712623596,0.0010977376679268977,0.001777554907797215,0.004173632035963238,0.0,0.9878247121969859,0.0018740688567049802,0.003137637119895468,0.007163580553606152,0.0,0.9900355597337087,0.0015947416715789587,0.0025025591099013885,0.005867140786722303,0.0
34,0.9926724672317505,0.0010531594826413007,0.0017051153525244444,0.004569263360463083,0.0,0.9874001642068228,0.0018875110719818622,0.00290463869071876,0.007807686645537615,0.0,0.9896584232648213,0.0016378427938131305,0.0022385647268189737,0.006465168856084347,0.0
35,0.9922489662965138,0.0011813217536352264,0.0015435194426875872,0.005026189707374821,0.0,0.9867773453394572,0.0020353754264457774,0.0026055493877114107,0.008581734293450912,0.0,0.9891546825567882,0.0016620871635192695,0.0020499973072825623,0.007133236364461481,0.0
36,0.9919759273529053,0.0011757494808989576,0.0013986403690068982,0.005449682427570224,0.0,0.9861903707186381,0.002127230564171138,0.0022090040574160716,0.0094734012382105,0.0,0.9887048145135243,0.0017105759179685265,0.001818328735923084,0.007766284064079324,0.0
37,0.9916583061218261,0.001292767190413239,0.00139306810645697,0.005655856508140763,0.0,0.985621311267217,0.002203403147480761,0.0023277436344263454,0.009847542845333616,0.0,0.9882630268732707,0.0017725337733281777,0.001904530989122577,0.008059910552886625,0.0
38,0.9913685500621796,0.0013039117562584578,0.0013763512843676532,0.005951186929208537,0.0,0.9850533723831176,0.002346786765459304,0.00229861880846632,0.010301217654099066,0.0,0.9878400921821594,0.0018183287524152548,0.0019718765067712712,0.008369699904384712,0.0
39,0.9909896353880564,0.0012593335569060097,0.001476652201381512,0.0062743786722421644,0.0,0.9845526576042175,0.0022246866292941073,0.0025103337092635533,0.0107123254177471,0.0,0.9873875300089519,0.0017671461498442417,0.002141587189786757,0.008703733693497877,0.0
40,0.9906385819117228,0.0013373453737585805,0.001454363101220224,0.006569709139876067,0.0,0.9839667956034343,0.0022235664509935305,0.002622352164083471,0.011187283648177981,0.0,0.9869295835494996,0.0017752276229051251,0.0021119551616720854,0.00918323362711817,0.0
41,0.9902763863404592,0.0013819235604993689,0.001493368999217637,0.006848322708780567,0.0,0.9833540618419647,0.0022672536472479504,0.0026962843645984926,0.011682405214135846,0.0,0.9864581624666849,0.0018048596510197967,0.002152362480410375,0.009584612833956877,0.0
42,0.9900980691115061,0.0012704781072291856,0.0015825253659083197,0.007048924531166752,0.0,0.9830034375190735,0.0020499378617387263,0.002771336717220644,0.012175286499162516,0.0,0.9861483832200368,0.001691719197454707,0.0021954635934283337,0.009964441577903927,0.0
43,0.9899030407269795,0.0010865931205141048,0.0016828262732209017,0.0073275381932035085,0.0,0.9826595425605774,0.001893111968335385,0.0028475092782173305,0.012599836507191261,0.0,0.9858709136645,0.0015166208671871574,0.002270890564735358,0.01034157646354288,0.0
44,0.989696862300237,0.0009417140385873306,0.001610386731044855,0.007751030855191251,0.0,0.9823178827762604,0.0016489117464516313,0.0028105431721390534,0.013222659130891164,0.0,0.9855530401070912,0.0013765422074357048,0.0022250956108716006,0.010845320819256207,0.0
45,0.9895297010739644,0.0007466844996088185,0.0016995430822134949,0.008024072204716504,0.0,0.9820356051127116,0.0013184572928973163,0.0028363074350636454,0.01380963584718605,0.0,0.9853079040845235,0.0011502612993353977,0.0022466461620448777,0.011295188792670767,0.0
46,0.9893736779689789,0.0007243954144845096,0.0015602362764184363,0.008341691689565778,0.0,0.9817152281602224,0.0012882123041587572,0.0026178714431201416,0.01437868964858353,0.0,0.9850681523482004,0.0010802219583032032,0.0021146489908763517,0.011736975346381465,0.0
47,0.9891786495844523,0.0007243954135143819,0.0014655076408719955,0.008631449875732262,0.0,0.9814474980036417,0.001212039748497773,0.002393834521838774,0.014946623177578052,0.0,0.9848203261693319,0.0010505899418300638,0.0019691826862981545,0.012159905163571239,0.0
48,0.9890003343423207,0.0006965340561388681,0.0012927672103008566,0.00901036438687394,0.0,0.9811977048714956,0.0011201846170782422,0.0022347682892965774,0.015447345733021697,0.0,0.9846640805403392,0.0008889607187787381,0.0018344916519708932,0.012612467010815939,0.0
49,0.9887997309366862,0.0007299676867357145,0.0011088822051533499,0.009361417521722615,0.0,0.9808773279190064,0.001158270886905181,0.0019311982672661544,0.01603320223900179,0.0,0.9844458778699239,0.0008620225091969284,0.0016216798646685978,0.01307041651258866,0.0
50,0.9886604328950246,0.0007132508733775466,0.000902708133799024,0.00972361525055021,0.0,0.9805983980496724,0.001116824062773958,0.0016388300825686505,0.01664594323374331,0.0,0.9841765026251476,0.0008916545397369191,0.0013900113039805244,0.01354183501874407,0.0
51,0.9885211189587911,0.0006575281445596677,0.0009194249520078302,0.009901928117809196,0.0,0.9803665220737457,0.001080978161189705,0.0015559364255750552,0.01699656097528835,0.0,0.9839044233163198,0.0009158989244800372,0.0013280534442552986,0.013851624261587859,0.0
52,0.9883539497852325,0.000646383597146875,0.0009027081323438324,0.010096957573356729,0.0,0.9801536897818247,0.0010440120531711727,0.0014618409234875192,0.017340457548076907,0.0,0.983732016881307,0.0009320618482888676,0.0012068315176293255,0.014129087701439858,0.0
53,0.988248082002004,0.0005516549645108171,0.000897135858637436,0.010303131646166246,0.0,0.9799363752206166,0.0009409550703518714,0.001440557398018427,0.017682113933066526,0.0,0.983527288834254,0.0009185927405875797,0.0011071601659447575,0.014446958542491,0.0
54,0.9880920549233755,0.0005683717783540488,0.0008692744988366031,0.010470299779747923,0.0,0.9796899259090424,0.0009084697124004985,0.0014371968543855473,0.0179644004907459,0.0,0.9833548804124196,0.0008216152108313205,0.0011314045565086416,0.014692096272483468,0.0
55,0.9879973252614339,0.0005237936105307502,0.0008525576879037545,0.01062632342800498,0.0,0.9794838190078735,0.0008827054751842904,0.001348702277270301,0.01828477312810719,0.0,0.9831663171450297,0.0007381067781049448,0.0011637303953951534,0.014931846301381786,0.0
56,0.9878747324148814,0.00047921542912566416,0.0008246963174315169,0.010821352945640683,0.0,0.9792138497034709,0.0009398348896259753,0.0012938132305862382,0.018552497401833533,0.0,0.9829858303070068,0.0007461882390392324,0.0010883034206926822,0.015179677866399288,0.0
57,0.9877242783705393,0.0005237936017996011,0.0007522567776807894,0.010999665626635154,0.0,0.9789998928705851,0.0009364743455080315,0.0012613278784556314,0.018802298636486133,0.0,0.9827891786893209,0.0007381067751945617,0.0011367921979399398,0.015335919397572676,0.0
58,0.9875738342603048,0.0005182213285782685,0.0007076785996711503,0.011200267464543383,0.0,0.9787724991639455,0.0009174311955575832,0.0011873956837613756,0.019122671289369463,0.0,0.9825629035631815,0.0007919831768958829,0.0010909972523222677,0.015554118901491165,0.0
59,0.9874958197275797,0.000501504514249973,0.000663100415840745,0.011339574276159206,0.0,0.978569746017456,0.0009140706397981073,0.0011145836906507611,0.019401597557589412,0.0,0.9823743283748627,0.0007919831788361383,0.001010182637158626,0.015823501007010538,0.0
60,0.9873955170313518,0.00047921542718540875,0.000646383597146875,0.011478881118819118,0.0,0.9783849199612935,0.0008289366218377836,0.0011526699551419977,0.01963347552033762,0.0,0.9821938514709473,0.0007919831856270321,0.0009185927376771966,0.01609557680785656,0.0
61,0.9872617840766906,0.00046249860655128336,0.0006296667706919834,0.01164604922135671,0.0,0.9781664868195852,0.0008334173491069426,0.0011537901543003197,0.019846310714880626,0.0,0.9820214450359345,0.0007677388013689779,0.000942837139882613,0.016267981318136056,0.0
62,0.9870946109294891,0.00047921542718540875,0.0006742449603431548,0.011751922421778242,0.0,0.977974929412206,0.0007975714431571153,0.0011638718167281089,0.020063626471286018,0.0,0.9818571170171102,0.0007057809348528584,0.000964387688630571,0.01647271163140734,0.0
63,0.9869943102200825,0.0005015045132798453,0.0005962331430055201,0.011907946070035298,0.0,0.977820340792338,0.0007494035099322598,0.0011201846214438167,0.02031006704395016,0.0,0.9817062596480052,0.0006680674501694739,0.0009805506041933162,0.016645116017510495,0.0
64,0.9868884384632111,0.0005070767850459864,0.0006018054205924273,0.012002674691999952,0.0,0.9776399989922842,0.0007449227642306748,0.001098901107131193,0.02051618108525872,0.0,0.9815581063429515,0.0006357416074024514,0.0009724691524752415,0.016833683522418142,0.0
65,0.9867992838223775,0.00046249860897660253,0.0006129499631545817,0.01212526480667293,0.0,0.9774674892425537,0.0006989951968231859,0.0010473726065053294,0.02078614568648239,0.0,0.9814126352469127,0.0006088034002459608,0.0009643876847500603,0.017014169429118434,0.0
66,0.986721271276474,0.00037334224568136656,0.0006296667828185795,0.012275716010481118,0.0,0.9772893746693929,0.0006855529796060485,0.0010249689265037886,0.021000100858509542,0.0,0.9812590897083282,0.0005980281198086838,0.0009320618463486123,0.017210818408057094,0.0
67,0.9866655468940735,0.0003287640662165359,0.0005795163301324162,0.012426167307421566,0.0,0.9771135071913402,0.0007068364929485445,0.000952156915445812,0.021227498119696975,0.0,0.9811109284559886,0.0005953343037011413,0.0008566348774669071,0.01743709930839638,0.0
68,0.986615393559138,0.0002730413427343592,0.0006073776952689513,0.012504179216921329,0.0,0.9769331574440002,0.0007068364919784168,0.0009297532247728668,0.021430251576627295,0.0,0.9809681594371795,0.0005899466545088216,0.0008162275771610439,0.017625666689127684,0.0
69,0.9865373810132344,0.00026189680065726864,0.0005962331483412224,0.01260448006602625,0.0,0.9767830550670624,0.000684432796939897,0.000917431201863413,0.021615082196270428,0.0,0.9807957530021667,0.000616884859239993,0.0007812079032494997,0.017806152564783892,0.0
70,0.9864760915438334,0.0002451799800231432,0.000540510423888918,0.012738214697067936,0.0,0.9766945580641428,0.0005948180289124139,0.0008771045458464262,0.02183351814746857,0.0,0.9807041684786478,0.0005549269966043843,0.0007623511613928713,0.01797855707506339,0.0
71,0.9864092230796814,0.0002563245269508722,0.0004290649735291178,0.012905382815127571,0.0,0.9765803019205729,0.0005332078775002932,0.0008614219749385181,0.022025069780647756,0.0,0.9806044975916545,0.0005064382290584035,0.0007461882429197431,0.018142880126833915,0.0
72,0.9863312125205994,0.000284185887236769,0.0003789145218130822,0.013005683788408835,0.0,0.9764425158500671,0.0004906408610016418,0.0008871862102144708,0.022179655265063047,0.0,0.9805155952771505,0.0004525618176558055,0.0007381067766497533,0.018293734112133583,0.0
73,0.9862977782885234,0.00023960770825700214,0.00035105316007199384,0.013111556864654024,0.0,0.9763361016909281,0.0004469536598965836,0.0008569412316622523,0.022360005027924974,0.0,0.980399759610494,0.0003959915916008564,0.000762351153146786,0.018441894184798004,0.0
74,0.9862532019615173,0.00022289089198845128,0.00032319179736077784,0.013200713181868195,0.0,0.9762576798597972,0.00043687199940904974,0.0007729273842414841,0.022532513349627456,0.0,0.9803431888421377,0.0003609719283607168,0.0007084747485350817,0.018587360515569647,0.0
75,0.9862086236476898,0.00020060180201350402,0.00031204725043304884,0.013278724936147531,0.0,0.9761792719364166,0.00040102609539947783,0.0007090768645866774,0.022710622645293672,0.0,0.9802839259306589,0.00032056462611459817,0.0006545983434383136,0.018740908180673917,0.0
76,0.9861640433470408,0.00016716816850627462,0.00033433633943786846,0.013334447673211495,0.0,0.9761019786198933,0.00034053612519831705,0.0006709905748721213,0.022886491861815253,0.0,0.9802138904730479,0.00030170788183265054,0.0005953343027310135,0.01888906831542651,0.0
77,0.9860693156719208,0.0002284631656948477,0.0003176195231693176,0.013384598152091106,0.0,0.9759395539760589,0.0003965453550335951,0.0005970583981252276,0.023066841531544924,0.0,0.9800657292207082,0.00033403372653992844,0.0005683960960595868,0.01903184081117312,0.0
78,0.9859578748544057,0.00029533043464956185,0.0002841858852965136,0.013462610030546784,0.0,0.9757715264956156,0.00048616012694158904,0.0005253665852554453,0.023216946174701054,0.0,0.9799014051755269,0.0004417865372185285,0.00045256181620061396,0.019204245445628963,0.0
79,0.9858854293823243,0.00032319179639065017,0.00026746907096821817,0.013523905025795101,0.0,0.9756370981534322,0.0005421693558067393,0.0005152849252529752,0.023305440849314133,0.0,0.9797990461190541,0.00048488766430333877,0.000420235977799166,0.019295835432906947,0.0
80,0.9857906997203827,0.0003733422485917496,0.00024517998196339855,0.013590772387882073,0.0,0.9755362848440806,0.0005656932364217937,0.0004783188293610389,0.02341969950745503,0.0,0.979712841908137,0.0005010505885972331,0.0003906039535650052,0.019395506692429385,0.0
81,0.9857182602087656,0.00035105316007199384,0.00026189680114233245,0.013668784173205495,0.0,0.9754209121068319,0.000518645481497515,0.0005029628892467979,0.023557482287287712,0.0,0.9796401043732961,0.00042562361874540027,0.00044986800203332676,0.019484402860204378,0.0
82,0.9856513957182567,0.00030647497769678014,0.00033990861411439257,0.01370221769126753,0.0,0.9752887268861135,0.00048279956972692163,0.0005645730469647485,0.023663899876798192,0.0,0.9795458177725475,0.00035558429032486554,0.0004983567656987967,0.01960023697465658,0.0
83,0.9855343798796335,0.0003510531576466747,0.00036776997828080006,0.013746795787786445,0.0,0.9751330216725668,0.0005040830782187792,0.0006205822729195158,0.023742312875886757,0.0,0.9794138232866924,0.0003852163140739625,0.0005441517171372349,0.019656807246307532,0.0
84,0.9854285081227621,0.0003621977040893398,0.00041792042660138883,0.01379137405504783,0.0,0.9749448319276174,0.000591457473152938,0.0006429859655327164,0.023820725517968336,0.0,0.9792306403319041,0.00048219384722566854,0.0005710899131372571,0.01971607133746147,0.0
85,0.985289200146993,0.00042906497061873474,0.00044578179222298786,0.013835952198132873,0.0,0.9747196714083354,0.0007012355704015742,0.0006810722397252296,0.023898018275698027,0.0,0.9790070613225301,0.0006330477830488235,0.0005737837336103742,0.01978611066006124,0.0
86,0.9671068767706553,0.0004847876994366137,0.0004179204256312611,0.03199041554083427,0.0,0.9569893976052603,0.0007774081197567285,0.0006508272631132665,0.041577892005443574,4.480738425627351e-06,0.9612440089384715,0.0007192500410989548,0.0005199073294837338,0.0375141428783536,2.6938204731171328e-06
87,0.9669062773386637,0.0004569263343000785,0.00042349269788246604,0.03221330661326647,0.0,0.9567059814929962,0.0008289366131066344,0.0006385052324427913,0.04182209223508835,4.480738425627351e-06,0.9609880963961284,0.0007569635141408071,0.0004875814847764559,0.03776466771960259,2.6938204731171328e-06
88,0.9565195620059967,0.0004736431539640762,0.0004569263372104615,0.042549871777494745,0.0,0.9461874485015869,0.000842378824017942,0.0006922740906399364,0.0522722943375508,5.6009230320341885e-06,0.9505199134349823,0.0007300253118349549,0.0005683960946043954,0.04817628338932991,5.3876409462342656e-06
89,0.9562910974025727,0.00044020951997178297,0.0005015045157051645,0.04276719018816948,0.0,0.9458390732606252,0.0008502201206283643,0.0008166145877718615,0.052488490318258606,5.6009230320341885e-06,0.9501804828643798,0.0006976994773140177,0.0007057809324275392,0.04841064599653085,5.3876409462342656e-06
90,0.9504903634389241,0.00047364315444914005,0.0005516549693614555,0.04848434167603652,0.0,0.9402437488238017,0.0009398348973869967,0.0009095899076783098,0.0578978614260753,8.961476851254702e-06,0.9442163685957591,0.0007758202618182015,0.0008135337401957561,0.0541888906310002,5.3876409462342656e-06
91,0.9502340376377105,0.00046807087928755207,0.0005739440578812113,0.04872394949197769,0.0,0.9399334589640299,0.0008759843675458493,0.0009846422719419934,0.0581969512005647,8.961476851254702e-06,0.9439227362473805,0.0007381067819854555,0.0008889607202339296,0.05444480354587237,5.3876409462342656e-06
92,0.9488966961701711,0.0004736431495985016,0.0005795163296473522,0.050050150603055954,0.0,0.938477224111557,0.0008098934835288673,0.0010305698466254397,0.0596733541538318,8.961476851254702e-06,0.9424923261006674,0.0006815365505948042,0.0009132050972160262,0.0559075478464365,5.3876409462342656e-06
93,0.9487295230229695,0.00044578179319311554,0.0005795163301324162,0.05024517985681693,0.0,0.9382307827472687,0.0007415622104114543,0.001075377226031075,0.05994331861535708,8.961476851254702e-06,0.9422606488068899,0.0006384354172041639,0.0009212865639710799,0.056174236536026004,5.3876409462342656e-06
94,0.9439763685067495,0.00038448679212403175,0.0005962331473710947,0.05504290622969468,0.0,0.9334251860777537,0.0005925776611547917,0.0011481892283579024,0.06482508269449075,8.961476851254702e-06,0.9376272896925608,0.0005226011475315317,0.000956306222845645,0.06088572802642981,8.0814614193514e-06
95,0.9416805982589722,0.0003621977050594675,0.0005572272411275965,0.05739997724692027,0.0,0.9310638387997945,0.0006161015364341438,0.0010832185236116251,0.067226758847634,1.008166145766154e-05,0.9352917373180389,0.0005172135094956805,0.0009078174552996643,0.063275146484375,8.0814614193514e-06
96,0.9386659959952036,0.00035662543329332647,0.0005962331434905839,0.06038114354014397,0.0,0.9280135770638783,0.0006497070770516681,0.0010115267063762682,0.07031510770320892,1.008166145766154e-05,0.9322665850321452,0.0005360702498971175,0.0008377781307596403,0.0663514893501997,8.0814614193514e-06
97,0.9352223376433054,0.000356625428442688,0.0005516549635406893,0.06386938629051049,0.0,0.9246709485848744,0.0006553080000837023,0.0009745606109693957,0.07368910399576029,1.008166145766154e-05,0.928910086552302,0.000554926991268682,0.0008296966635195228,0.06969721478720506,8.0814614193514e-06
98,0.9350161572297414,0.0004123481558053754,0.0005405104267993011,0.06403098218142986,0.0,0.9244424303372701,0.0006777116912417113,0.0008905467577278614,0.07397923159102598,1.008166145766154e-05,0.9286918838818868,0.0005522331698254372,0.0007812079013092444,0.06996659648915132,8.0814614193514e-06
99,0.9341413120428721,0.00046249861140192176,0.00044578178979766864,0.0649504063030084,0.0,0.9234421034653981,0.0007034759376741325,0.0007594851694496658,0.0750848539173603,1.008166145766154e-05,0.92795916001002,0.0005603146375506185,0.0006492107039472709,0.07082323171198368,8.0814614193514e-06
100,0.9324194848537445,0.00044020951706139993,0.00048478769701129447,0.06665552258491517,0.0,0.9216677288214365,0.0006989951968231859,0.0007852494124866401,0.07683794262508552,1.008166145766154e-05,0.9261327544848125,0.0006195786840786847,0.0006357416010966214,0.07260384683807691,8.0814614193514e-06
101,0.9283461511135102,0.00046807087977261593,0.0004346372443251312,0.07075114237765472,0.0,0.9173572639624278,0.0006777116931819667,0.0008199751469267842,0.08113497073451678,1.008166145766154e-05,0.9217364410559337,0.0006114972284800994,0.0007030871187453158,0.07694089710712433,8.0814614193514e-06
102,0.923448121547699,0.0004234927007928491,0.0005070767835907949,0.07562130751709144,0.0,0.9124867002169291,0.0006665098461477707,0.0008266962356477355,0.08600889419515928,1.1201846064068377e-05,0.9168013592561086,0.0006249663245398551,0.0006950056510201345,0.08186520139376323,1.3469102365585664e-05
103,0.919101752837499,0.0004402095190016553,0.0005237936105307502,0.07993424733479818,0.0,0.9083095292250315,0.0006698704019072466,0.0008703834522748366,0.09013789469997088,1.2322030670475215e-05,0.912553201119105,0.0006734550852949421,0.0006869241886306554,0.08607294882337252,1.3469102365585664e-05
104,0.9174244940280915,0.0004513540615638097,0.0005627995138638653,0.08156135131915411,0.0,0.9065508425235749,0.0007113172318592357,0.0008681430699652992,0.0918562576174736,1.3442215276882052e-05,0.9108749568462372,0.0006842303715529852,0.0007381067776198809,0.08768924102187156,1.3469102365585664e-05
105,0.9170622984568279,0.00048478770137686905,0.0005460826966251867,0.08190683176120123,0.0,0.906081481774648,0.0008065329243739446,0.0008479797538408699,0.0922505629559358,1.3442215276882052e-05,0.9105112810929616,0.0007300253142602742,0.0007785140818062549,0.08796670461694399,1.3469102365585664e-05
