day,counterfactual_cases,actual_cases
0,0.9197239875793457,24.0
1,1.3795859813690186,12.0
2,2.069378972053528,19.0
3,0.22993099689483643,10.0
4,1.1496549844741821,15.0
5,2.069378972053528,14.0
6,0.9197239875793457,13.0
7,2.069378972053528,7.0
8,1.1496549844741821,8.0
9,1.609516978263855,16.0
10,2.2993099689483643,11.0
11,2.9891029596328735,27.0
12,1.609516978263855,23.0
13,4.828550934791565,15.0
14,0.45986199378967285,15.0
15,2.759171962738037,18.0
16,2.069378972053528,36.0
17,1.1496549844741821,20.0
18,1.3795859813690186,42.0
19,2.5292409658432007,39.0
20,0.9197239875793457,15.0
21,2.069378972053528,10.0
22,1.1496549844741821,15.0
23,0.6897929906845093,28.0
24,2.2993099689483643,23.0
25,2.5292409658432007,19.0
26,3.4489649534225464,16.0
27,1.8394479751586914,22.0
28,1.1496549844741821,31.0
29,0.6897929906845093,32.0
30,1.3795859813690186,31.0
31,2.069378972053528,23.0
32,0.45986199378967285,6.0
33,1.609516978263855,28.0
34,2.2993099689483643,11.0
35,1.1496549844741821,18.0
36,2.2993099689483643,17.0
37,2.069378972053528,41.0
38,1.1496549844741821,36.0
39,0.6897929906845093,23.0
40,2.069378972053528,37.0
41,1.8394479751586914,20.0
42,1.609516978263855,21.0
43,1.8394479751586914,50.0
44,2.2993099689483643,27.0
45,1.3795859813690186,66.0
46,2.069378972053528,33.0
47,2.2993099689483643,0.0
48,1.1496549844741821,0.0
49,2.9891029596328735,93.0
50,1.1496549844741821,24.0
51,2.069378972053528,46.0
52,2.069378972053528,49.0
53,1.1496549844741821,60.0
54,0.6897929906845093,29.0
55,0.9197239875793457,30.0
56,0.6897929906845093,42.0
57,1.3795859813690186,46.0
58,0.9197239875793457,39.0
59,0.9197239875793457,41.0
60,1.1496549844741821,33.0
61,0.22993099689483643,8.0
62,0.0,21.0
63,0.6897929906845093,15.0
64,0.6897929906845093,45.0
65,0.9197239875793457,61.0
66,1.609516978263855,58.0
67,0.6897929906845093,49.0
68,1.1496549844741821,35.0
69,0.0,45.0
70,1.3795859813690186,19.0
71,0.6897929906845093,46.0
72,2.069378972053528,77.0
73,2.069378972053528,69.0
74,1.1496549844741821,112.0
75,2.069378972053528,60.0
76,1.609516978263855,39.0
77,0.45986199378967285,36.0
78,0.9197239875793457,46.0
79,0.45986199378967285,43.0
80,0.45986199378967285,44.0
81,2.2993099689483643,28.0
82,0.45986199378967285,39.0
83,0.22993099689483643,29.0
84,0.9197239875793457,29.0
85,1.1496549844741821,23.0
86,0.22993099689483643,42.0
87,0.9197239875793457,37.0
88,1.1496549844741821,26.0
89,0.6897929906845093,40.0
90,0.6897929906845093,17.0
91,0.6897929906845093,45.0
92,0.6897929906845093,36.0
93,0.6897929906845093,29.0
94,2.2993099689483643,61.0
95,1.8394479751586914,62.0
96,0.22993099689483643,0.0
97,1.8394479751586914,58.0
98,0.6897929906845093,7.0
99,0.6897929906845093,33.0
100,0.9197239875793457,28.0
101,0.6897929906845093,53.0
102,0.45986199378967285,15.0
103,1.1496549844741821,20.0
104,0.9197239875793457,15.0
105,0.0,5.0
106,0.45986199378967285,12.0
107,0.22993099689483643,13.0
108,0.0,9.0
109,0.0,11.0
110,0.22993099689483643,12.0
111,0.0,1.0
112,0.0,6.0
113,1.1496549844741821,6.0
114,0.22993099689483643,8.0
115,0.0,25.0
116,0.22993099689483643,5.0
117,0.0,0.0
118,0.22993099689483643,9.0
119,0.22993099689483643,3.0
120,0.6897929906845093,11.0
121,0.0,7.0
122,0.6897929906845093,1.0
123,0.0,5.0
124,0.22993099689483643,3.0
125,0.0,7.0
126,0.22993099689483643,4.0
127,0.22993099689483643,5.0
128,0.45986199378967285,5.0
129,0.0,5.0
130,0.0,4.0
131,0.22993099689483643,0.0
132,0.0,0.0
133,0.0,2.0
134,0.22993099689483643,3.0
135,0.22993099689483643,6.0
136,0.0,6.0
137,0.22993099689483643,1.0
138,0.0,1.0
139,0.0,3.0
140,0.0,43.0
141,0.0,2.0
142,0.0,3.0
143,0.0,2.0
144,0.0,0.0
145,0.22993099689483643,2.0
146,0.0,2.0
147,0.0,5.0
148,0.0,0.0
149,0.0,10.0
150,0.0,9.0
151,0.0,5.0
152,0.0,1.0
153,0.0,2.0
154,0.22993099689483643,3.0
155,0.0,3.0
156,0.0,2.0
157,0.0,3.0
158,0.0,1.0
159,0.0,1.0
160,0.22993099689483643,3.0
161,0.0,1.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,1.0
166,0.0,3.0
167,0.0,2.0
