t,susceptible_0_x,exposed_0_x,infected_0_x,recovered_0_x,dead_0_x,susceptible_1_x,exposed_1_x,infected_1_x,recovered_1_x,dead_1_x,susceptible_2_x,exposed_2_x,infected_2_x,recovered_2_x,dead_2_x,susceptible_3_x,exposed_3_x,infected_3_x,recovered_3_x,dead_3_x,susceptible_4_x,exposed_4_x,infected_4_x,recovered_4_x,dead_4_x,susceptible_5_x,exposed_5_x,infected_5_x,recovered_5_x,dead_5_x,susceptible_6_x,exposed_6_x,infected_6_x,recovered_6_x,dead_6_x,susceptible_7_x,exposed_7_x,infected_7_x,recovered_7_x,dead_7_x,susceptible_8_x,exposed_8_x,infected_8_x,recovered_8_x,dead_8_x,susceptible_9_x,exposed_9_x,infected_9_x,recovered_9_x,dead_9_x,susceptible_10_x,exposed_10_x,infected_10_x,recovered_10_x,dead_10_x,susceptible_11_x,exposed_11_x,infected_11_x,recovered_11_x,dead_11_x,susceptible_12_x,exposed_12_x,infected_12_x,recovered_12_x,dead_12_x,susceptible_13_x,exposed_13_x,infected_13_x,recovered_13_x,dead_13_x,susceptible_14_x,exposed_14_x,infected_14_x,recovered_14_x,dead_14_x,susceptible_15_x,exposed_15_x,infected_15_x,recovered_15_x,dead_15_x,susceptible_16_x,exposed_16_x,infected_16_x,recovered_16_x,dead_16_x,susceptible_17_x,exposed_17_x,infected_17_x,recovered_17_x,dead_17_x,susceptible_18_x,exposed_18_x,infected_18_x,recovered_18_x,dead_18_x,susceptible_19_x,exposed_19_x,infected_19_x,recovered_19_x,dead_19_x,susceptible_20_x,exposed_20_x,infected_20_x,recovered_20_x,dead_20_x,susceptible_21_x,exposed_21_x,infected_21_x,recovered_21_x,dead_21_x,susceptible_22_x,exposed_22_x,infected_22_x,recovered_22_x,dead_22_x,susceptible_23_x,exposed_23_x,infected_23_x,recovered_23_x,dead_23_x,susceptible_24_x,exposed_24_x,infected_24_x,recovered_24_x,dead_24_x,susceptible_25_x,exposed_25_x,infected_25_x,recovered_25_x,dead_25_x,susceptible_26_x,exposed_26_x,infected_26_x,recovered_26_x,dead_26_x,susceptible_27_x,exposed_27_x,infected_27_x,recovered_27_x,dead_27_x,susceptible_28_x,exposed_28_x,infected_28_x,recovered_28_x,dead_28_x,susceptible_29_x,exposed_29_x,infected_29_x,recovered_29_x,dead_29_x,susceptible_0_y,exposed_0_y,infected_0_y,recovered_0_y,dead_0_y,susceptible_1_y,exposed_1_y,infected_1_y,recovered_1_y,dead_1_y,susceptible_2_y,exposed_2_y,infected_2_y,recovered_2_y,dead_2_y,susceptible_3_y,exposed_3_y,infected_3_y,recovered_3_y,dead_3_y,susceptible_4_y,exposed_4_y,infected_4_y,recovered_4_y,dead_4_y,susceptible_5_y,exposed_5_y,infected_5_y,recovered_5_y,dead_5_y,susceptible_6_y,exposed_6_y,infected_6_y,recovered_6_y,dead_6_y,susceptible_7_y,exposed_7_y,infected_7_y,recovered_7_y,dead_7_y,susceptible_8_y,exposed_8_y,infected_8_y,recovered_8_y,dead_8_y,susceptible_9_y,exposed_9_y,infected_9_y,recovered_9_y,dead_9_y,susceptible_10_y,exposed_10_y,infected_10_y,recovered_10_y,dead_10_y,susceptible_11_y,exposed_11_y,infected_11_y,recovered_11_y,dead_11_y,susceptible_12_y,exposed_12_y,infected_12_y,recovered_12_y,dead_12_y,susceptible_13_y,exposed_13_y,infected_13_y,recovered_13_y,dead_13_y,susceptible_14_y,exposed_14_y,infected_14_y,recovered_14_y,dead_14_y,susceptible_15_y,exposed_15_y,infected_15_y,recovered_15_y,dead_15_y,susceptible_16_y,exposed_16_y,infected_16_y,recovered_16_y,dead_16_y,susceptible_17_y,exposed_17_y,infected_17_y,recovered_17_y,dead_17_y,susceptible_18_y,exposed_18_y,infected_18_y,recovered_18_y,dead_18_y,susceptible_19_y,exposed_19_y,infected_19_y,recovered_19_y,dead_19_y,susceptible_20_y,exposed_20_y,infected_20_y,recovered_20_y,dead_20_y,susceptible_21_y,exposed_21_y,infected_21_y,recovered_21_y,dead_21_y,susceptible_22_y,exposed_22_y,infected_22_y,recovered_22_y,dead_22_y,susceptible_23_y,exposed_23_y,infected_23_y,recovered_23_y,dead_23_y,susceptible_24_y,exposed_24_y,infected_24_y,recovered_24_y,dead_24_y,susceptible_25_y,exposed_25_y,infected_25_y,recovered_25_y,dead_25_y,susceptible_26_y,exposed_26_y,infected_26_y,recovered_26_y,dead_26_y,susceptible_27_y,exposed_27_y,infected_27_y,recovered_27_y,dead_27_y,susceptible_28_y,exposed_28_y,infected_28_y,recovered_28_y,dead_28_y,susceptible_29_y,exposed_29_y,infected_29_y,recovered_29_y,dead_29_y
0,0.9994596242904664,0.0,0.0005403945106081,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.999854564666748,0.0,0.0001454908342566,0.0,0.0,0.9996467232704164,0.0,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.999667465686798,2.0784404114237987e-05,0.0003117660526186,0.0,0.0,0.9996467232704164,4.156880822847597e-05,0.0003117660526186,0.0,0.0,0.9995843768119812,2.0784404114237987e-05,0.0003949036763515,0.0,0.0,0.9997090697288512,4.156880822847597e-05,0.0002494128420948,0.0,0.0,0.9997714161872864,4.156880822847597e-05,0.0001870596315711,0.0,0.0,0.9997506141662598,2.0784404114237987e-05,0.0002286284434376,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.999542772769928,0.0,0.0004572568868752,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,2.0784404114237987e-05,0.0002286284434376,0.0,0.0,0.9995843768119812,6.235321052372456e-05,0.0003533348790369,0.0,0.0,0.9998129606246948,2.0784404114237987e-05,0.0001662752329139,0.0,0.0,0.9996259212493896,2.0784404114237987e-05,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9995635747909546,2.0784404114237987e-05,0.0004156880895607,0.0,0.0,0.9996467232704164,2.0784404114237987e-05,0.0003325504658278,0.0,0.0,0.9995843768119812,8.313761645695195e-05,0.0003325504658278,0.0,0.0,0.999667465686798,2.0784404114237987e-05,0.0003117660526186,0.0,0.0,0.999542772769928,6.235321052372456e-05,0.0003949036763515,0.0,0.0,0.9996259212493896,4.156880822847597e-05,0.0003325504658278,0.0,0.0,0.9996259212493896,4.156880822847597e-05,0.0003325504658278,0.0,0.0,0.999605119228363,6.235321052372456e-05,0.0003325504658278,0.0,0.0,0.9995843768119812,4.156880822847597e-05,0.0003741192631423,0.0,0.0,0.999667465686798,0.0,0.0003325504658278,0.0,0.0,0.9996467232704164,2.0784404114237987e-05,0.0003325504658278,0.0,0.0,0.9996882677078248,4.156880822847597e-05,0.000270197255304,0.0,0.0,0.9996467232704164,2.0784404114237987e-05,0.0003325504658278,0.0,0.0,0.9995012283325196,8.313761645695195e-05,0.0004156880895607,0.0,0.0,0.9997090697288512,2.0784404114237987e-05,0.000270197255304,0.0,0.0,0.9998129606246948,2.0784404114237987e-05,0.0001662752329139039,0.0,0.0
1,0.9994596242904664,0.0,0.0005403945106081,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.999854564666748,0.0,0.0001454908342566,0.0,0.0,0.9996467232704164,0.0,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.999542772769928,0.0001454908342566,0.0003117660526186,0.0,0.0,0.999605119228363,8.313761645695195e-05,0.0003117660526186,0.0,0.0,0.999418079853058,0.0001870596315711,0.0003949036763515,0.0,0.0,0.999667465686798,8.313761645695195e-05,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0001247064210474,0.0001870596315711,0.0,0.0,0.9997298121452332,4.156880822847597e-05,0.0002286284434376,0.0,0.0,0.9996882677078248,2.0784404114237987e-05,0.0002909816685132,0.0,0.0,0.9994596242904664,8.313761645695195e-05,0.0004572568868752,0.0,0.0,0.999542772769928,0.0001454908342566,0.0003117660526186,0.0,0.0,0.999667465686798,0.0001039220223901,0.0002286284434376,0.0,0.0,0.9995012283325196,0.0001454908342566,0.0003533348790369,0.0,0.0,0.9997506141662598,8.313761645695195e-05,0.0001662752329139,0.0,0.0,0.9994804263114928,0.0001662752329139,0.0003533348790369,0.0,0.0,0.999667465686798,6.235321052372456e-05,0.000270197255304,0.0,0.0,0.9994596242904664,0.0001247064210474,0.0004156880895607,0.0,0.0,0.9995843768119812,8.313761645695195e-05,0.0003325504658278,0.0,0.0,0.9994388818740844,0.0002286284434376,0.0003325504658278,0.0,0.0,0.999605119228363,8.313761645695195e-05,0.0003117660526186,0.0,0.0,0.9993764758110046,0.0002286284434376,0.0003949036763515,0.0,0.0,0.9995635747909546,0.0001039220223901,0.0003325504658278,0.0,0.0,0.999542772769928,0.0001247064210474,0.0003325504658278,0.0,0.0,0.999542772769928,0.0001247064210474,0.0003325504658278,0.0,0.0,0.9994804263114928,0.0001454908342566,0.0003741192631423,0.0,0.0,0.9996467232704164,2.0784404114237987e-05,0.0003325504658278,0.0,0.0,0.9995843768119812,8.313761645695195e-05,0.0003325504658278,0.0,0.0,0.9996259212493896,0.0001039220223901,0.000270197255304,0.0,0.0,0.999418079853058,0.0002494128420948,0.0003325504658278,0.0,0.0,0.9993349313735962,0.0002494128420948,0.0004156880895607,0.0,0.0,0.999605119228363,0.0001247064210474,0.000270197255304,0.0,0.0,0.9997506141662598,8.313761645695195e-05,0.0001662752329139039,0.0,0.0
2,0.9994596242904664,0.0,0.0005403945106081,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.999854564666748,0.0,0.0001454908342566,0.0,0.0,0.9996467232704164,0.0,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9994596242904664,0.0002286284434376,0.0003117660526186,0.0,0.0,0.9995012283325196,0.0001870596315711,0.0003117660526186,0.0,0.0,0.9992310404777528,0.0003741192631423,0.0003949036763515,0.0,0.0,0.999542772769928,0.0002078440447803,0.0002494128420948,0.0,0.0,0.9995219707489014,0.0002909816685132,0.0001870596315711,0.0,0.0,0.9996467232704164,0.0001247064210474,0.0002286284434376,0.0,0.0,0.9995012283325196,0.0002078440447803,0.0002909816685132,0.0,0.0,0.9992310404777528,0.0003117660526186,0.0004572568868752,0.0,0.0,0.9993349313735962,0.0003533348790369,0.0003117660526186,0.0,0.0,0.9995635747909546,0.0002078440447803,0.0002286284434376,0.0,0.0,0.9993349313735962,0.0003117660526186,0.0003533348790369,0.0,0.0,0.9996882677078248,0.0001454908342566,0.0001662752329139,0.0,0.0,0.9993764758110046,0.000270197255304,0.0003533348790369,0.0,0.0,0.999542772769928,0.0001870596315711,0.000270197255304,0.0,0.0,0.9992725849151612,0.0003117660526186,0.0004156880895607,0.0,0.0,0.9994388818740844,0.0002286284434376,0.0003325504658278,0.0,0.0,0.9992725849151612,0.0003949036763515,0.0003325504658278,0.0,0.0,0.9994388818740844,0.0002494128420948,0.0003117660526186,0.0,0.0,0.9992725849151612,0.0003325504658278,0.0003949036763515,0.0,0.0,0.9993972778320312,0.000270197255304,0.0003325504658278,0.0,0.0,0.9993557333946228,0.0003117660526186,0.0003325504658278,0.0,0.0,0.9993764758110046,0.0002909816685132,0.0003325504658278,0.0,0.0,0.9992933869361876,0.0003325504658278,0.0003741192631423,0.0,0.0,0.999418079853058,0.0002494128420948,0.0003325504658278,0.0,0.0,0.9994388818740844,0.0002286284434376,0.0003325504658278,0.0,0.0,0.999418079853058,0.0003117660526186,0.000270197255304,0.0,0.0,0.9992310404777528,0.000436472473666,0.0003325504658278,0.0,0.0,0.999210238456726,0.0003741192631423,0.0004156880895607,0.0,0.0,0.9995012283325196,0.0002286284434376,0.000270197255304,0.0,0.0,0.9996674656867981,0.0001662752329139039,0.0001662752329139039,0.0,0.0
3,0.9994596242904664,0.0,0.0005403945106081,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.999854564666748,0.0,0.0001454908342566,0.0,0.0,0.9996467232704164,0.0,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9993141293525696,0.0003741192631423,0.0003117660526186,0.0,0.0,0.9992517828941344,0.000436472473666,0.0003117660526186,0.0,0.0,0.9991062879562378,0.0004988256841897,0.0003949036763515,0.0,0.0,0.999418079853058,0.0003325504658278,0.0002494128420948,0.0,0.0,0.9994804263114928,0.0003325504658278,0.0001870596315711,0.0,0.0,0.9995219707489014,0.0002494128420948,0.0002286284434376,0.0,0.0,0.9993764758110046,0.0003325504658278,0.0002909816685132,0.0,0.0,0.9989400506019592,0.0006027477211318,0.0004572568868752,0.0,0.0,0.9992310404777528,0.0004572568868752,0.0003117660526186,0.0,0.0,0.9994388818740844,0.0003325504658278,0.0002286284434376,0.0,0.0,0.9991894364356996,0.0004572568868752,0.0003533348790369,0.0,0.0,0.9995219707489014,0.0003117660526186,0.0001662752329139,0.0,0.0,0.9993141293525696,0.0003325504658278,0.0003533348790369,0.0,0.0,0.9992725849151612,0.0004572568868752,0.000270197255304,0.0,0.0,0.999023139476776,0.0005611788947135,0.0004156880895607,0.0,0.0,0.9993557333946228,0.0003117660526186,0.0003325504658278,0.0,0.0,0.9991894364356996,0.0004780413000844,0.0003325504658278,0.0,0.0,0.999418079853058,0.000270197255304,0.0003117660526186,0.0,0.0,0.9989815950393676,0.0006235321052372,0.0003949036763515,0.0,0.0,0.9991894364356996,0.0004780413000844,0.0003325504658278,0.0,0.0,0.999147891998291,0.0005196101265028,0.0003325504658278,0.0,0.0,0.9991062879562378,0.0005611788947135,0.0003325504658278,0.0,0.0,0.9991062879562378,0.0005196101265028,0.0003741192631423,0.0,0.0,0.9992725849151612,0.0003949036763515,0.0003325504658278,0.0,0.0,0.9992310404777528,0.000436472473666,0.0003325504658278,0.0,0.0,0.9992933869361876,0.000436472473666,0.000270197255304,0.0,0.0,0.9991686344146729,0.0004988256841897,0.0003325504658278,0.0,0.0,0.9990439414978028,0.0005403945106081,0.0004156880895607,0.0,0.0,0.9993141293525696,0.0004156880895607,0.000270197255304,0.0,0.0,0.9995012283325195,0.0003325504658278078,0.0001662752329139039,0.0,0.0
4,0.9994596242904664,0.0,0.0005403945106081,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997506141662598,0.0,0.0002494128420948,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9998337626457214,0.0,0.0001662752329139,0.0,0.0,0.999792218208313,0.0,0.0002078440447803,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997090697288512,0.0,0.0002909816685132,0.0,0.0,0.9997714161872864,0.0,0.0002286284434376,0.0,0.0,0.999854564666748,0.0,0.0001454908342566,0.0,0.0,0.9996467232704164,0.0,0.0003533348790369,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9996882677078248,0.0,0.0003117660526186,0.0,0.0,0.9998129606246948,0.0,0.0001870596315711,0.0,0.0,0.9997298121452332,0.0,0.000270197255304,0.0,0.0,0.9991270899772644,0.0005403945106081,0.0003325504658278,0.0,0.0,0.999147891998291,0.0004988256841897,0.0003533348790369,0.0,0.0,0.9990023970603944,0.0005819633370265,0.0004156880895607,0.0,0.0,0.9991686344146729,0.0005403945106081,0.0002909816685132,0.0,0.0,0.9993141293525696,0.0004572568868752,0.0002286284434376,0.0,0.0,0.999418079853058,0.0003325504658278,0.0002494128420948,0.0,0.0,0.9992933869361876,0.0004156880895607,0.0002909816685132,0.0,0.0,0.9987322092056274,0.0008105917368084,0.0004572568868752,0.0,0.0,0.9989607930183412,0.0007274541421793,0.0003117660526186,0.0,0.0,0.9993557333946228,0.0003949036763515,0.0002494128420948,0.0,0.0,0.9990439414978028,0.0005403945106081,0.0004156880895607,0.0,0.0,0.9994388818740844,0.0003741192631423,0.0001870596315711,0.0,0.0,0.9990647435188292,0.0005611788947135,0.0003741192631423,0.0,0.0,0.9991894364356996,0.0005403945106081,0.000270197255304,0.0,0.0,0.9988777041435242,0.0006858853157609,0.000436472473666,0.0,0.0,0.9992517828941344,0.0003949036763515,0.0003533348790369,0.0,0.0,0.9989815950393676,0.0006027477211318,0.0004156880895607,0.0,0.0,0.9993349313735962,0.0003325504658278,0.0003325504658278,0.0,0.0,0.9985451102256776,0.0009976513683795,0.0004572568868752,0.0,0.0,0.9990439414978028,0.0005819633370265,0.0003741192631423,0.0,0.0,0.999023139476776,0.0006027477211318,0.0003741192631423,0.0,0.0,0.9989815950393676,0.0006235321052372,0.0003949036763515,0.0,0.0,0.999023139476776,0.0005611788947135,0.0004156880895607,0.0,0.0,0.9991270899772644,0.0005403945106081,0.0003325504658278,0.0,0.0,0.9991270899772644,0.0005196101265028,0.0003533348790369,0.0,0.0,0.999085545539856,0.0006027477211318,0.0003117660526186,0.0,0.0,0.9989607930183412,0.0006858853157609,0.0003533348790369,0.0,0.0,0.998836100101471,0.0006651009316556,0.0004988256841897,0.0,0.0,0.9992933869361876,0.0004156880895607,0.0002909816685132,0.0,0.0,0.9994180798530579,0.00039490367635153234,0.00018705963157117367,0.0,0.0
